tick,t_sec,loop_dt_ms,infer_ms,history_valid,history_full,control_enabled,single_obs,raw_action,desired_abs,clipped_abs,cmd_sent_abs,cmd_minus_pos,cmd_delta,max_track_err,clamp_count,imu_fresh,motors_fresh,motor_pos_abs,motor_vel_abs,motor_torque
0,1.92e-07,0.000192,1.03799,10,1,0,"0,-0,0,0.00258775,-0.000762852,-0.999996,0,0,0,0.0820864,-0.0843877,-0.0851554,0.0770997,0.0539418,0.0531741,-0.0554763,-0.0570108,0.000512736,-0.00086829,0.000867718,0.00547018,-0.0463257,0.118835,0.0933228,-0.0530396,-0.0866089,-0.10675,0.112122,-0.0973511,-0.0310119,0.0704815,0.111564,-0.0817608,0,0,0,0,0,0,0,0,0,0,0,0","-0.214963,0.0103005,-0.0339897,-0.1304,-0.207941,0.00589029,-0.165982,0.263138,0.734423,0.17058,-0.53777,-0.573935","0.316259,-0.367425,-0.378497,0.3374,0.0780148,0.131473,-0.171495,-0.0642154,2.07309,1.83811,-1.99114,-2.00621","0.316259,-0.367425,-0.378497,0.3374,0.0780148,0.131473,-0.171495,-0.0642154,2.07309,1.83811,-1.99114,-2.00621","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454388,-0.455155,0.4471,0.183942,0.183174,-0.185476,-0.187011,1.76787,1.76557,-1.76557,-1.7579","-0.0463257,0.118835,0.0946655,-0.0530396,-0.0866089,-0.10675,0.112122,-0.0973511,-0.0516968,0.117493,0.185978,-0.136295","-0.864592,0.876005,0.905577,-0.812191,-0.546043,-0.555901,0.590143,0.586512,-0.0256805,0.00233459,-0.00389099,-0.123735"
1,0.020062,20.0618,0.759085,10,1,0,"0,-0,0,0.00264464,-0.000740759,-0.999996,0,0,0,0.0820864,-0.084772,-0.0851554,0.0770997,0.0539418,0.0531741,-0.0554763,-0.0570108,0.000512736,-0.00086829,0.000637738,0.00547018,-0.253117,0.0114136,0.11615,-0.108093,-0.0409546,-0.050354,0.134953,-0.105408,-0.063232,0.000402751,-0.0559825,0.0124853,-0.214963,0.0103005,-0.0339897,-0.1304,-0.207941,0.00589029,-0.165982,0.263138,0.734423,0.17058,-0.53777,-0.573935","-0.16348,-0.0277046,-0.0316633,-0.130393,-0.289793,-0.0431395,-0.154751,0.232308,0.724813,0.150301,-0.470582,-0.523672","0.32913,-0.376926,-0.377916,0.337402,0.0575517,0.119215,-0.168688,-0.0719229,2.06909,1.82966,-1.96313,-1.98526","0.32913,-0.376926,-0.377916,0.337402,0.0575517,0.119215,-0.168688,-0.0719229,2.06909,1.82966,-1.96313,-1.98526","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454772,-0.455155,0.4471,0.183942,0.183174,-0.185476,-0.187011,1.76787,1.76557,-1.76596,-1.7579","-0.253117,0.0114136,0.11615,-0.108093,-0.0409546,-0.050354,0.134953,-0.105408,-0.105408,0.000671387,-0.0933228,0.020813","-0.857328,0.867704,0.886381,-0.813749,-0.583918,-0.568872,0.592218,0.57873,-0.00648499,0.00544739,-0.011673,-0.0869007"
2,0.0401344,20.0724,0.86956,10,1,0,"0,-0,0,0.00272363,-0.000775559,-0.999996,0,0,0,0.0820864,-0.0843877,-0.0851554,0.0770997,0.0539418,0.0531741,-0.0558597,-0.0566274,0.000742716,-0.00086829,0.000637738,0.00547018,0.0463257,-0.020813,0.161808,0.0449829,-0.102722,0.0167847,0.0530396,0.0275269,0.0108743,0.0245678,0.0559825,0.063232,-0.16348,-0.0277046,-0.0316633,-0.130393,-0.289793,-0.0431395,-0.154751,0.232308,0.724813,0.150301,-0.470582,-0.523672","-0.165179,-0.028028,-0.0307019,-0.13107,-0.282096,-0.03555,-0.145672,0.205202,0.696037,0.129382,-0.47353,-0.524749","0.328705,-0.377007,-0.377675,0.337232,0.059476,0.121112,-0.166418,-0.0786994,2.05709,1.82094,-1.96436,-1.98571","0.328705,-0.377007,-0.377675,0.337232,0.059476,0.121112,-0.166418,-0.0786994,2.05709,1.82094,-1.96436,-1.98571","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454388,-0.455155,0.4471,0.183942,0.183174,-0.18586,-0.186627,1.76826,1.76557,-1.76596,-1.7579","0.0463257,-0.020813,0.161808,0.0449829,-0.102722,0.0167847,0.0530396,0.0275269,0.0181274,0.0409546,0.0933228,0.105408","-0.851622,0.913359,0.884825,-0.798183,-0.566797,-0.564722,0.591181,0.590662,-0.0173798,-0.0018158,0.00389099,-0.0967579"
3,0.0602018,20.0674,0.848695,10,1,0,"0,-0,0,0.00284681,-0.000924272,-0.999996,0,0,0,0.0820864,-0.084772,-0.0851554,0.0770997,0.0539418,0.0531741,-0.0554763,-0.0566274,0.000742716,-0.00109827,0.000637738,0.00547018,-0.15778,-0.00469971,-0.0678101,-0.0490112,-0.050354,0.09198,0.0248413,-0.0114136,0.0487329,-0.0503439,0.0873994,-0.0221513,-0.165179,-0.028028,-0.0307019,-0.13107,-0.282096,-0.03555,-0.145672,0.205202,0.696037,0.129382,-0.47353,-0.524749","-0.157877,-0.0386498,-0.00332529,-0.132688,-0.37385,-0.053172,-0.104684,0.236506,0.699868,0.12483,-0.475943,-0.492911","0.330531,-0.379662,-0.370831,0.336828,0.0365375,0.116707,-0.156171,-0.0708734,2.05869,1.81904,-1.96537,-1.97244","0.330531,-0.379662,-0.370831,0.336828,0.0365375,0.116707,-0.156171,-0.0708734,2.05869,1.81904,-1.96537,-1.97244","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454772,-0.455155,0.4471,0.183942,0.183174,-0.185476,-0.186627,1.76826,1.76519,-1.76596,-1.7579","-0.15778,-0.00469971,-0.00604248,-0.0490112,-0.050354,0.09198,0.0248413,-0.0114136,0.0812378,-0.0839233,0.145695,-0.0369263","-0.867186,0.874449,0.8869,-0.798702,-0.62594,-0.570429,0.592218,0.593775,-0.0225677,-0.0147858,-0.0147858,-0.103502"
4,0.0802678,20.066,0.801553,10,1,0,"0,-0,0,0.00281201,-0.00100326,-0.999996,0,0,0,0.0820864,-0.084772,-0.0851554,0.0770997,0.0539418,0.0531741,-0.0554763,-0.0566274,0.000742716,-0.00109827,0.000637738,0.00547018,-0.0302124,-0.0140991,-0.0543823,0.132267,-0.00872803,0.0154419,-0.0328979,0.0288696,0.0285954,-0.069676,0.0463164,0.0455109,-0.157877,-0.0386498,-0.00332529,-0.132688,-0.37385,-0.053172,-0.104684,0.236506,0.699868,0.12483,-0.475943,-0.492911","-0.169319,-0.0315484,0.013648,-0.117553,-0.408376,-0.0512175,-0.0542122,0.237534,0.695738,0.137857,-0.521124,-0.491008","0.32767,-0.377887,-0.366588,0.340612,0.0279059,0.117196,-0.143553,-0.0706165,2.05697,1.82447,-1.9842,-1.97165","0.32767,-0.377887,-0.366588,0.340612,0.0279059,0.117196,-0.143553,-0.0706165,2.05697,1.82447,-1.9842,-1.97165","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454772,-0.455155,0.4471,0.183942,0.183174,-0.185476,-0.186627,1.76826,1.76519,-1.76596,-1.7579","-0.0302124,-0.0140991,0.222233,0.132267,-0.00872803,0.0154419,-0.0328979,0.0288696,0.0476685,-0.11615,0.0772095,0.0758667","-0.846434,0.855772,0.883787,-0.815306,-0.56991,-0.566797,0.57873,0.590662,-0.0308685,0.0101166,-0.0204926,-0.0983143"
5,0.100337,20.0693,0.803314,10,1,0,"0,-0,0,0.00273302,-0.000968454,-0.999996,0,0,0,0.0820864,-0.0843877,-0.0851554,0.0770997,0.0535585,0.0531741,-0.0558597,-0.0566274,0.000742716,-0.00109827,0.000637738,0.00547018,-0.0396118,0.0275269,-0.0127563,-0.000671387,0.0140991,0.0315552,0.0396118,-0.0610962,0.0245678,-0.0285954,0.0382614,-0.0334284,-0.169319,-0.0315484,0.013648,-0.117553,-0.408376,-0.0512175,-0.0542122,0.237534,0.695738,0.137857,-0.521124,-0.491008","-0.181581,-0.0255256,0.0273573,-0.0983719,-0.435344,-0.0716545,-0.0323413,0.254756,0.699314,0.167847,-0.583342,-0.515308","0.324605,-0.376381,-0.363161,0.345407,0.0211641,0.112086,-0.138085,-0.0663109,2.05846,1.83697,-2.01013,-1.98177","0.324605,-0.376381,-0.363161,0.345407,0.0211641,0.112086,-0.138085,-0.0663109,2.05846,1.83697,-2.01013,-1.98177","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454388,-0.455155,0.4471,0.183558,0.183174,-0.18586,-0.186627,1.76826,1.76519,-1.76596,-1.7579","-0.0396118,0.0275269,-0.0127563,-0.000671387,0.0140991,0.0315552,0.0396118,-0.0610962,0.0409546,-0.0476685,0.0637817,-0.0557251","-0.872374,0.901945,0.901945,-0.819975,-0.574579,-0.559013,0.583399,0.586512,-0.00804138,0.019455,-0.0158234,-0.145525"
6,0.120414,20.077,0.810962,10,1,0,"0,-0,0,0.00271093,-0.00091156,-0.999996,0,0,0,0.0820864,-0.084772,-0.0851554,0.0770997,0.0535585,0.0531741,-0.0558597,-0.0566274,0.000742716,-0.00109827,0.000637738,0.00547018,0.191349,-0.00335693,0.0248413,-0.0140991,-0.0302124,-0.0422974,-0.0355835,0.0328979,-0.0261788,-0.0116798,-0.0455109,-0.0165128,-0.181581,-0.0255256,0.0273573,-0.0983719,-0.435344,-0.0716545,-0.0323413,0.254756,0.699314,0.167847,-0.583342,-0.515308","-0.194786,-0.00313613,0.0463203,-0.0658065,-0.465835,-0.0896813,0.0122592,0.262352,0.711708,0.222606,-0.65523,-0.545006","0.321304,-0.370784,-0.35842,0.353548,0.0135411,0.10758,-0.126935,-0.0644121,2.06362,1.85979,-2.04009,-1.99415","0.321304,-0.370784,-0.35842,0.353548,0.0135411,0.10758,-0.126935,-0.0644121,2.06362,1.85979,-2.04009,-1.99415","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454772,-0.455155,0.4471,0.183558,0.183174,-0.18586,-0.186627,1.76826,1.76519,-1.76596,-1.7579","0.191349,-0.00335693,0.151066,-0.0140991,-0.0302124,-0.0422974,-0.0355835,0.0328979,-0.0436401,-0.0194702,-0.0758667,-0.0275269","-0.871855,0.885862,0.914396,-0.789883,-0.571985,-0.547081,0.593775,0.592737,-0.0350189,-0.0153046,-0.0308685,-0.0957203"
7,0.140483,20.0692,1.005,10,1,0,"0,-0,0,0.00268879,-0.000854732,-0.999996,0,0,0,0.0820864,-0.084772,-0.0851554,0.0770997,0.0535585,0.0531741,-0.0554763,-0.0566274,0.000742716,-0.00086829,0.000637738,0.00547018,-0.0261841,-0.0691528,-0.0315552,-0.141666,-0.118835,0.128239,0.0718384,-0.0758667,0.0350394,0.00845778,-0.00684677,0.0366504,-0.194786,-0.00313613,0.0463203,-0.0658065,-0.465835,-0.0896813,0.0122592,0.262352,0.711708,0.222606,-0.65523,-0.545006","-0.193927,0.0240855,0.0803661,-0.0405481,-0.497356,-0.13294,0.0342469,0.286439,0.732765,0.273342,-0.757031,-0.560685","0.321518,-0.363979,-0.349908,0.359863,0.00566109,0.0967649,-0.121438,-0.0583903,2.0724,1.88094,-2.08251,-2.00069","0.321518,-0.363979,-0.349908,0.359863,0.00566109,0.0967649,-0.121438,-0.0583903,2.0724,1.88094,-2.08251,-2.00069","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454772,-0.455155,0.4471,0.183558,0.183174,-0.185476,-0.186627,1.76826,1.76557,-1.76596,-1.7579","-0.0261841,-0.0691528,-0.0315552,-0.141666,-0.118835,0.128239,0.0718384,-0.0758667,0.0584106,0.0140991,-0.0114136,0.0610962","-0.837614,0.868223,0.866148,-0.820494,-0.56576,-0.56576,0.593775,0.585474,-0.0163422,0.00389099,-0.0121918,-0.0614777"
8,0.160549,20.066,0.814099,10,1,0,"0,-0,0,0.00274568,-0.000832643,-0.999996,0,0,0,0.0820864,-0.084772,-0.0851554,0.0770997,0.0535585,0.0531741,-0.0558597,-0.0566274,0.000742716,-0.00086829,0.000637738,0.00547018,0.192692,-0.0570679,0.0302124,-0.151066,0.122864,-0.110779,-0.239689,0.00604248,0.0986764,0.0463164,-0.068065,0.0237623,-0.193927,0.0240855,0.0803661,-0.0405481,-0.497356,-0.13294,0.0342469,0.286439,0.732765,0.273342,-0.757031,-0.560685","-0.208521,0.0489361,0.0982048,-0.0261899,-0.516088,-0.13145,0.0671639,0.276242,0.77319,0.311405,-0.842172,-0.579823","0.31787,-0.357766,-0.345449,0.363453,0.000977993,0.0971375,-0.113209,-0.0609395,2.08925,1.8968,-2.118,-2.00866","0.31787,-0.357766,-0.345449,0.363453,0.000977993,0.0971375,-0.113209,-0.0609395,2.08925,1.8968,-2.118,-2.00866","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454772,-0.455155,0.4471,0.183558,0.183174,-0.18586,-0.186627,1.76826,1.76557,-1.76596,-1.7579","0.192692,-0.0570679,0.121521,-0.151066,0.122864,-0.110779,-0.239689,0.00604248,0.164494,0.0772095,-0.113464,0.0396118","-0.857328,0.864073,0.886381,-0.814268,-0.545006,-0.546562,0.570429,0.59585,-0.0121918,0.011673,-0.0137482,-0.104021"
9,0.180618,20.0691,0.814419,10,1,0,"0,-0,0,0.00278986,-0.000946432,-0.999996,0,0,0,0.0820864,-0.0843877,-0.0851554,0.0770997,0.0535585,0.0531741,-0.0554763,-0.0570108,0.000742716,-0.00109827,0.000637738,0.00547018,0.0436401,0.120178,0.0369263,0.0409546,0.10675,-0.0718384,0.0664673,-0.0731812,0.0366504,-0.0422889,-0.0406779,0.00926328,-0.208521,0.0489361,0.0982048,-0.0261899,-0.516088,-0.13145,0.0671639,0.276242,0.77319,0.311405,-0.842172,-0.579823","-0.196744,0.0501404,0.127896,-0.00854907,-0.549707,-0.144661,0.0924795,0.282904,0.811923,0.364728,-0.909696,-0.595213","0.320814,-0.357465,-0.338026,0.367863,-0.00742675,0.0938348,-0.10688,-0.0592741,2.10539,1.91902,-2.14614,-2.01507","0.320814,-0.357465,-0.338026,0.367863,-0.00742675,0.0938348,-0.10688,-0.0592741,2.10539,1.91902,-2.14614,-2.01507","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.454388,-0.455155,0.4471,0.183558,0.183174,-0.185476,-0.187011,1.76826,1.76519,-1.76596,-1.7579","0.0436401,0.120178,-0.0839233,0.0409546,0.10675,-0.0718384,0.0664673,-0.0731812,0.0610962,-0.0704956,-0.0678101,0.0154419","-0.871855,0.900389,0.887938,-0.821012,-0.58703,-0.550713,0.583399,0.616602,-0.00856018,-0.00337219,-0.0147858,-0.0957203"
