tick,t_sec,loop_dt_ms,infer_ms,history_valid,history_full,control_enabled,single_obs,raw_action,desired_abs,clipped_abs,cmd_sent_abs,cmd_minus_pos,cmd_delta,max_track_err,clamp_count,imu_fresh,motors_fresh,motor_pos_abs,motor_vel_abs,motor_torque
10,0.200754,20.0796,0,10,1,0,"0.00426106,0.00213053,0.015979,-0.00531662,0.00592101,-0.999968,0,0,0,-0.0214757,0.0245446,0.0207089,-0.0203246,-0.0132791,-0.0378305,0.0113612,0.0159637,-0.00109827,0.370548,0.000407757,0.00132825,-0.144352,-0.0369263,0.0436401,0.0302124,0.0731812,-0.144352,0.0396118,0.00335693,0.0382614,-0.633537,-0.0414834,0.0108743,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.394545,-0.390709,0.390325,0.143279,0.16783,-0.141361,-0.145964,1.76519,2.38472,-1.76634,-1.76481","0.144352,0.0369263,-0.0436401,-0.0302124,-0.0731812,0.144352,-0.0396118,-0.00335693,0.0637817,-1.05611,-0.0691528,0.0181274","-0.890532,1.03632,0.824125,-0.848509,-0.582361,-1.53281,0.450584,0.647211,0.0261993,-0.0137482,-0.0505829,-0.0853443"
11,0.220839,20.085,0,10,1,0,"0.00213053,-0.00319579,0.0234358,-0.00480406,0.00544991,-0.999974,0,0,0,-0.021859,0.0256957,0.0207089,-0.0203246,-0.0132791,-0.0385972,0.0113612,0.0159637,-0.00109827,0.35536,0.000407757,0.00132825,-0.0140991,0.0140991,0.0879517,0.0879517,0.00604248,0.0892944,0.0422974,0.15778,-0.0149018,-0.760809,-0.00120825,0.0221513,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391859,-0.395696,-0.390709,0.390325,0.143279,0.168597,-0.141361,-0.145964,1.76519,2.3594,-1.76634,-1.76481","0.0140991,-0.0140991,-0.0879517,-0.0879517,-0.00604248,-0.0892944,-0.0422974,-0.15778,-0.0248413,-1.26827,-0.00201416,0.0369263","-0.939301,1.04721,0.854216,-0.87808,-0.599482,-1.54527,0.477043,0.649286,0.0625172,0.0562897,-0.0153046,-0.124254"
12,0.240907,20.0683,0,10,1,0,"0.00532632,-0,0.0149137,-0.00446238,0.00525976,-0.999976,0,0,0,-0.0214757,0.0256957,0.0207089,-0.0203246,-0.0132791,-0.0374471,0.0113612,0.0159637,-0.00109827,0.33787,0.000407757,0.00132825,0.0651245,0.0422974,-0.0651245,0.020813,0.0114136,-0.0664673,-0.0261841,0.0409546,0.0358449,-0.984743,0.134924,-0.0100688,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.395696,-0.390709,0.390325,0.143279,0.167447,-0.141361,-0.145964,1.76519,2.33025,-1.76634,-1.76481","-0.0651245,-0.0422974,0.0651245,-0.020813,-0.0114136,0.0664673,0.0261841,-0.0409546,0.0597534,-1.64157,0.224918,-0.0167847","-0.901426,1.03891,0.858366,-0.845396,-0.565241,-1.52503,0.461479,0.63891,0.0511017,-0.0671864,-0.00285339,-0.0869007"
13,0.260977,20.0697,0,10,1,0,"0.00532632,0.00639159,-0.00426106,-0.00433232,0.00521936,-0.999977,0,0,0,-0.0214757,0.0256957,0.0207089,-0.0203246,-0.0132791,-0.0355283,0.0109769,0.0159637,-0.00109827,0.318541,0.000177777,0.00132825,-0.0516968,0.109436,-0.000671387,0.0288696,0.0234985,0.0637817,-0.0194702,0.0342407,-0.0334284,-0.995215,-0.00845778,0.100287,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.395696,-0.390709,0.390325,0.143279,0.165528,-0.140977,-0.145964,1.76519,2.29803,-1.76672,-1.76481","0.0516968,-0.109436,0.000671387,-0.0288696,-0.0234985,-0.0637817,0.0194702,-0.0342407,-0.0557251,-1.65902,-0.0140991,0.167179","-0.91699,1.04306,0.857328,-0.861998,-0.577692,-1.50947,0.451103,0.667444,0.0671864,0.0557709,-0.0334625,-0.0900135"
14,0.28106,20.083,0,10,1,0,"-0.00639159,-0.00532632,-0.0191748,-0.00468422,0.00546959,-0.999974,0,0,0,-0.0214757,0.0256957,0.0207089,-0.0199412,-0.0128947,-0.0347615,0.0113612,0.0159637,-0.00109827,0.296218,0.000407757,0.00132825,0.00738525,0.195377,-0.0234985,0.152409,0.0678101,-0.0637817,0.120178,-0.108093,0.0672595,-1.2264,-0.00201376,0.00523577,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.395696,-0.390709,0.389941,0.142895,0.164762,-0.141361,-0.145964,1.76519,2.26082,-1.76634,-1.76481","-0.00738525,-0.195377,0.0234985,-0.152409,-0.0678101,0.0637817,-0.120178,0.108093,0.112122,-2.0444,-0.00335693,0.00872803","-0.916471,1.04358,0.828276,-0.878599,-0.568354,-1.4799,0.522697,0.65188,0.0708179,-0.0381317,-0.0329437,-0.128405"
15,0.301127,20.0674,0,10,1,0,"-0.00532632,-0.00106526,-0.0191748,-0.00536752,0.00547881,-0.999971,0,0,0,-0.0214757,0.0253114,0.0207089,-0.0199412,-0.0132791,-0.0347615,0.0113612,0.0155803,-0.00109827,0.269985,0.000407757,0.00132825,0.104065,-0.130924,0.00469971,0.0973511,-0.0463257,-0.0422974,-0.145695,-0.0167847,0.0269843,-1.4455,-0.0447054,-0.0261788,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.395311,-0.390709,0.389941,0.143279,0.164762,-0.141361,-0.14558,1.76519,2.21708,-1.76634,-1.76481","-0.104065,0.130924,-0.00469971,-0.0973511,0.0463257,0.0422974,0.145695,0.0167847,0.0449829,-2.40965,-0.0745239,-0.0436401","-0.927885,1.00259,0.842802,-0.87393,-0.56576,-1.51881,0.454216,0.693905,0.0775623,-0.0407257,-0.0692616,-0.0988331"
16,0.321194,20.0668,0,10,1,0,"-0.00213053,0.00319579,-0.00958738,-0.00590994,0.00501652,-0.99997,0,0,0,-0.0214757,0.0237769,0.0207089,-0.0203246,-0.0132791,-0.0359126,0.0113612,0.0155803,-0.00109827,0.239609,0.000407757,0.00132825,0.0100708,-0.0490112,-0.00604248,-0.0543823,-0.102722,-0.0221558,0.0248413,-0.0194702,-0.0535659,-1.64607,-0.063232,0.0833718,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.393777,-0.390709,0.390325,0.143279,0.165913,-0.141361,-0.14558,1.76519,2.16645,-1.76634,-1.76481","-0.0100708,0.0490112,0.00604248,0.0543823,0.102722,0.0221558,-0.0248413,0.0194702,-0.0892944,-2.744,-0.105408,0.138981","-0.896238,0.945007,0.847471,-0.850584,-0.579248,-1.51102,0.450584,0.641504,0.0957203,-0.0147858,-0.0583649,-0.0900135"
17,0.34128,20.0854,0,10,1,0,"0.00106526,0.00426106,0.00319579,-0.00601059,0.00450449,-0.999972,0,0,0,-0.0214757,0.0226268,0.0207089,-0.0199412,-0.0132791,-0.0359126,0.0113612,0.0155803,-0.00109827,0.205551,0.000407757,0.00132825,-0.210148,-0.0758667,0.0664673,-0.120178,0.0342407,-0.0691528,0.0409546,0.0422974,-0.0237623,-1.8104,-0.0535659,-0.0108743,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.392627,-0.390709,0.389941,0.143279,0.165913,-0.141361,-0.14558,1.76519,2.10967,-1.76634,-1.76481","0.210148,0.0758667,-0.0664673,0.120178,-0.0342407,-0.0678101,-0.0409546,-0.0422974,-0.0396118,-3.01793,-0.0892944,-0.0181274","-0.96109,0.890013,0.881712,-0.858885,-0.571466,-1.49754,0.471855,0.639948,0.0407257,0.00648499,-0.0578461,-0.0879383"
18,0.361355,20.075,0,10,1,0,"0,-0.00106526,0.0117179,-0.00568951,0.00443429,-0.999974,0,0,0,-0.0214757,0.0203246,0.0210923,-0.0199412,-0.0132791,-0.0355283,0.0113612,0.0159637,-0.00109827,0.169192,0.000407757,0.00132825,0.0691528,-0.0718384,0.0154419,-0.0100708,0.0516968,0.0691528,0.0610962,0.173893,-0.00604127,-1.84503,0.0358449,-0.0197348,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.390325,-0.391092,0.389941,0.143279,0.165528,-0.141361,-0.145964,1.76519,2.04906,-1.76634,-1.76481","-0.0691528,0.0718384,-0.0154419,0.0100708,-0.0516968,-0.0691528,-0.0610962,-0.173893,-0.0100708,-3.07567,0.0597534,-0.0328979","-0.907133,0.819456,0.868742,-0.849546,-0.576654,-1.47108,0.482231,0.646173,0.0734119,-0.001297,-0.063036,-0.116991"
19,0.381422,20.067,0,10,1,0,"0.00213053,-0,0.00532632,-0.00496713,0.00492601,-0.999976,0,0,0,-0.021859,0.0180234,0.0210923,-0.0199412,-0.0132791,-0.0347615,0.0117446,0.0159637,-0.00109827,0.131912,0.000177777,0.00132825,-0.100037,-0.198063,0.156437,0.0879517,0.0772095,0.0557251,0.0852661,0.0449829,-0.0463164,-1.92236,-0.0229568,-0.00926328,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391859,-0.388023,-0.391092,0.389941,0.143279,0.164762,-0.141745,-0.145964,1.76519,1.98692,-1.76672,-1.76481","0.100037,0.198063,-0.156437,-0.0879517,-0.0772095,-0.0557251,-0.0852661,-0.0449829,-0.0772095,-3.20458,-0.038269,-0.0154419","-0.909727,0.72607,0.851622,-0.84799,-0.564722,-1.4773,0.470818,0.654474,0.0547333,-0.0433197,-0.0464325,-0.127886"
20,0.401493,20.0717,0,10,1,0,"0.00745685,0.00532632,-0.00958738,-0.00432486,0.00552819,-0.999975,0,0,0,-0.0214757,0.0161055,0.0207089,-0.0203246,-0.0132791,-0.0347615,0.0113612,0.0155803,-0.00109827,0.093482,0.000407757,0.00132825,-0.0866089,-0.0557251,-0.020813,0.0154419,-0.104065,0.0275269,-0.0610962,-0.0140991,0.117203,-1.93203,0.072898,-0.0189293,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.386106,-0.390709,0.390325,0.143279,0.164762,-0.141361,-0.14558,1.76519,1.92285,-1.76634,-1.76481","0.0866089,0.0557251,0.020813,-0.0154419,0.104065,-0.0275269,0.0610962,0.0140991,0.195377,-3.22069,0.121521,-0.0315552","-0.908689,0.663294,0.851103,-0.834501,-0.582361,-1.46952,0.468224,0.662775,0.0619965,-0.0765247,-0.0433197,-0.0697803"
21,0.421579,20.0853,0,10,1,0,"0,-0.00106526,-0.0181095,-0.0039942,0.00614008,-0.999973,0,0,0,-0.0214757,0.0157212,0.0207089,-0.0199412,-0.0132791,-0.0339938,0.0113612,0.0159637,-0.00109827,0.0548218,0.000407757,0.00132825,-0.110779,0.00604248,-0.0610962,0.00872803,0.102722,0.038269,0.0490112,0.0275269,0.00523577,-1.97553,-0.0430944,-0.0221513,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.385721,-0.390709,0.389941,0.143279,0.163994,-0.141361,-0.145964,1.76519,1.85841,-1.76634,-1.76481","0.110779,-0.00604248,0.0610962,-0.00872803,-0.102722,-0.038269,-0.0490112,-0.0275269,0.00872803,-3.2932,-0.0718384,-0.0369263","-0.910765,0.642542,0.835539,-0.85681,-0.56991,-1.42905,0.437614,0.642542,0.0811939,-0.063036,-0.0443573,-0.0869007"
22,0.44165,20.0709,0,10,1,0,"-0.00319579,-0.00213053,-0.00852212,-0.00435592,0.00607933,-0.999972,0,0,0,-0.0214757,0.0153378,0.0207089,-0.0199412,-0.0132791,-0.0336105,0.0113612,0.0159637,-0.00109827,0.0163911,0.000407757,0.00109827,0.0127563,0.0584106,-0.0986938,0.247746,-0.0610962,-0.0651245,-0.0570679,0.0651245,0.068065,-1.82651,-0.0720925,-0.0237623,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.385338,-0.390709,0.389941,0.143279,0.16361,-0.141361,-0.145964,1.76519,1.79434,-1.76634,-1.76519","-0.0127563,-0.0584106,0.0986938,-0.247746,0.0610962,0.0651245,0.0570679,-0.0651245,0.113464,-3.04478,-0.120178,-0.0396118","-0.906096,0.629053,0.841246,-0.861479,-0.573542,-1.43632,0.450584,0.62594,0.0692616,-0.0204926,-0.0412445,-0.103502"
23,0.461719,20.0695,0,10,1,0,"0,0.00213053,0.0117179,-0.00507869,0.0052159,-0.999974,0,0,0,-0.0214757,0.0157212,0.0207089,-0.0203246,-0.0132791,-0.0332271,0.0113612,0.0155803,-0.00109827,-0.0215785,0.000407757,0.00132825,-0.0422974,0.0355835,0.0248413,-0.288029,-0.100037,0.0490112,0.0342407,-0.0557251,0.0406779,-1.88289,-0.0285954,-0.0406779,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391859,-0.385721,-0.390709,0.390325,0.143279,0.163227,-0.141361,-0.14558,1.76519,1.73105,-1.76634,-1.76481","0.0664673,-0.0355835,-0.0248413,0.288029,0.100037,-0.0490112,-0.0342407,0.0557251,0.0678101,-3.13878,-0.0476685,-0.0678101","-0.918028,0.635279,0.831388,-0.843321,-0.576654,-1.40726,0.436056,0.649805,0.0708179,-0.00856018,-0.0526581,-0.112322"
24,0.481785,20.0662,0,10,1,0,"-0.00106526,0.00106526,0.0170442,-0.00562008,0.00438308,-0.999975,0,0,0,-0.0214757,0.0157212,0.0210923,-0.0199412,-0.0132791,-0.0332271,0.0113612,0.0159637,-0.00109827,-0.0583982,0.000407757,0.00132825,-0.050354,-0.0355835,0.161808,-0.0221558,0.0221558,0.113464,-0.0785522,-0.0248413,0.0527604,-1.90384,0.230781,-0.0205403,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.391476,-0.385721,-0.391092,0.389941,0.143279,0.163227,-0.141361,-0.145964,1.76519,1.66967,-1.76634,-1.76481","0.050354,0.0355835,-0.161808,0.0221558,-0.0221558,-0.113464,0.0785522,0.0248413,0.0879517,-3.17369,0.384712,-0.0342407","-0.985474,0.678858,0.838133,-0.867186,-0.581324,-1.37562,0.458885,0.650324,0.0511017,0.0256805,-0.0453949,-0.0573273"
