tick,t_sec,loop_dt_ms,infer_ms,history_valid,history_full,control_enabled,single_obs,raw_action,desired_abs,clipped_abs,cmd_sent_abs,cmd_minus_pos,cmd_delta,max_track_err,clamp_count,imu_fresh,motors_fresh,motor_pos_abs,motor_vel_abs,motor_torque
363,7.28672,20.0778,0.799288,10,1,0,"0,-0,0,0.00130777,-0.0049578,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000637738,-5.27753e-05,0.0731812,-0.0476685,0.00738525,-0.100037,-0.0879517,-0.0221558,0.0570679,-0.0973511,0.0487329,0.0382614,-0.0221513,-0.0575935,-1.32773,-0.148594,-0.321044,-1.31415,-0.826636,-0.278489,-0.092103,-1.22129,2.79547,-1.57617,1.3438,-3.62094","-1.48436,-0.117564,-0.242203,-1.28677,-0.732777,-0.394974,0.0750251,-1.04039,2.89002,-1.58034,1.27479,-3.84127","-0.00108933,-0.399391,-0.430551,0.0483065,-0.0531943,0.0312564,-0.111244,-0.390097,2.97144,1.10841,-1.23575,-3.36787","-0.00108933,-0.399391,-0.430551,0.0483065,-0.0531943,0.0312564,-0.111244,-0.390097,2.36702,1.10841,-1.23575,-2.36702","","","",1.60076,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76596,-1.76711","0.0731812,-0.0476685,0.00738525,-0.100037,-0.0879517,-0.0221558,0.0570679,-0.0973511,0.0812378,0.0637817,-0.0369263,-0.0960083","-0.831907,0.854734,0.778469,-0.89987,-0.60882,-0.645136,0.584436,0.710506,0.0370941,-0.229053,-0.0977955,-0.00337219"
364,7.30679,20.0687,0.790265,10,1,0,"0,-0,0,0.00131402,-0.00501851,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0191745,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000867718,0.000177777,0.0315552,-0.0516968,0.0557251,0.0449829,0.0127563,0.0261841,0.160465,0.0758667,-0.0422889,0.0149018,0.0318174,0.12123,-1.48436,-0.117564,-0.242203,-1.28677,-0.732777,-0.394974,0.0750251,-1.04039,2.89002,-1.58034,1.27479,-3.84127","-1.57131,-0.0643056,-0.228444,-1.31339,-0.513636,-0.444834,0.176879,-0.948766,2.91579,-1.38982,1.11896,-4.15642","-0.0228271,-0.386076,-0.427111,0.0416518,0.00159104,0.0187915,-0.0857802,-0.367192,2.98218,1.18781,-1.30069,-3.49921","-0.0228271,-0.386076,-0.427111,0.0416518,0.00159104,0.0187915,-0.0857802,-0.367192,2.36702,1.18781,-1.30069,-2.36702","","","",1.73248,2,1,1,"0.389558,-0.391476,-0.389174,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76557,-1.76672","0.0315552,-0.0516968,0.0557251,0.0449829,0.0127563,0.0261841,0.160465,0.0758667,-0.0704956,0.0248413,0.0530396,0.202091","-0.83502,0.86978,0.781063,-0.915434,-0.61297,-0.631647,0.581842,0.705318,-0.00233459,-0.187029,-0.0158234,-0.00959778"
365,7.32685,20.0651,0.785305,10,1,0,"0,-0,0,0.00131402,-0.00501851,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0191745,0.0214757,0.0144292,0.0144292,-0.0140458,-0.0174981,0.000512736,0.0025837,0.000637738,0.000177777,-0.09198,-0.0584106,0.113464,0.0704956,-0.0825806,0.0140991,0.187321,0.0342407,0.0310119,-0.0817608,-0.0277899,0.000402751,-1.57131,-0.0643056,-0.228444,-1.31339,-0.513636,-0.444834,0.176879,-0.948766,2.91579,-1.38982,1.11896,-4.15642","-1.51474,-0.0411471,-0.29692,-1.39006,-0.409897,-0.349415,0.190536,-0.8346,2.94826,-1.1203,1.00559,-4.37835","-0.0086844,-0.380287,-0.44423,0.0224851,0.0275258,0.0426462,-0.082366,-0.33865,2.99571,1.30014,-1.34794,-3.5917","-0.0086844,-0.380287,-0.44423,0.0224851,0.0275258,0.0426462,-0.082366,-0.33865,2.36702,1.30014,-1.34794,-2.36702","","","",1.82497,2,1,1,"0.389558,-0.391476,-0.389174,0.391476,0.144429,0.144429,-0.144046,-0.147498,1.76787,1.77133,-1.76596,-1.76672","-0.09198,-0.0584106,0.113464,0.0704956,-0.0825806,0.0140991,0.187321,0.0342407,0.0516968,-0.136295,-0.0463257,0.000671387","-0.853697,0.880674,0.795071,-0.967316,-0.611933,-0.606745,0.574579,0.719845,-0.0770435,-0.198963,-0.0448761,-0.0583649"
366,7.34692,20.0647,0.800281,10,1,0,"0,-0,0,0.00131402,-0.00501851,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0140458,-0.0174981,0.000512736,0.0025837,0.000637738,-5.27753e-05,0.0127563,-0.0369263,-0.0960083,0.00469971,-0.138981,-0.144352,0.102722,-0.0449829,-0.0100688,0.0487329,-0.0116798,-0.0326229,-1.51474,-0.0411471,-0.29692,-1.39006,-0.409897,-0.349415,0.190536,-0.8346,2.94826,-1.1203,1.00559,-4.37835","-1.37499,-0.0392702,-0.344138,-1.42139,-0.435645,-0.191156,0.17702,-0.618595,2.92763,-0.822719,0.823353,-4.40702","0.0262528,-0.379818,-0.456034,0.0146528,0.0210888,0.0822109,-0.0857449,-0.284649,2.98711,1.42415,-1.42389,-3.60365","0.0262528,-0.379818,-0.456034,0.0146528,0.0210888,0.0822109,-0.0857449,-0.284649,2.36702,1.42415,-1.42389,-2.36702","","","",1.83654,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144046,-0.147498,1.76787,1.77133,-1.76596,-1.76711","0.0127563,-0.0369263,-0.0960083,0.00469971,-0.138981,-0.144352,0.102722,-0.0449829,-0.0167847,0.0812378,-0.0194702,-0.0543823","-0.798702,0.880674,0.803371,-0.848509,-0.597925,-0.622309,0.608301,0.711025,-0.0448761,-0.204151,-0.0666676,-0.0547333"
367,7.36699,20.0692,0.798681,10,1,0,"0,-0,0,0.00131402,-0.00501851,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.00235372,0.000637738,0.000177777,0.100037,-0.020813,-0.0476685,0.0825806,0.0369263,0.0772095,0.0570679,-0.0355835,0.0640375,-0.00120825,0.0140963,0.061621,-1.37499,-0.0392702,-0.344138,-1.42139,-0.435645,-0.191156,0.17702,-0.618595,2.92763,-0.822719,0.823353,-4.40702","-1.18247,-0.0134423,-0.321829,-1.30943,-0.337033,-0.027694,0.136183,-0.378417,2.76605,-0.418432,0.465592,-4.11165","0.0743825,-0.373361,-0.450457,0.0426434,0.0457418,0.123076,-0.0959543,-0.224604,2.91977,1.59264,-1.57298,-3.48055","0.0743825,-0.373361,-0.450457,0.0426434,0.0457418,0.123076,-0.0959543,-0.224604,2.36702,1.59264,-1.57298,-2.36702","","","",1.71383,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77094,-1.76596,-1.76672","0.100037,-0.020813,-0.0476685,0.0825806,0.0369263,0.0772095,0.0570679,-0.0355835,0.10675,-0.00201416,0.0234985,0.102722","-0.811672,0.864073,0.781582,-0.92996,-0.622309,-0.604151,0.574579,0.694942,-0.0583649,-0.193256,-0.0350189,-0.016861"
368,7.38705,20.0661,0.791481,10,1,0,"0,-0,0,0.00131402,-0.00501851,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0140458,0.0144292,-0.0140458,-0.0174981,0.000512736,0.0025837,0.000637738,0.000177777,-0.0785522,-0.0181274,0.0516968,0.0530396,-0.0355835,0.125553,-0.0194702,-0.152409,-0.00845778,0.0334284,-0.056788,0.0245678,-1.18247,-0.0134423,-0.321829,-1.30943,-0.337033,-0.027694,0.136183,-0.378417,2.76605,-0.418432,0.465592,-4.11165","-0.800954,0.11027,-0.23804,-1.03462,-0.00734584,0.150138,0.111434,-0.216485,2.20684,0.102392,-0.178535,-3.0101","0.169762,-0.342433,-0.42951,0.111344,0.128164,0.167535,-0.102141,-0.184121,2.68672,1.80969,-1.84142,-3.02148","0.169762,-0.342433,-0.42951,0.111344,0.128164,0.167535,-0.102141,-0.184121,2.36702,1.80969,-1.84142,-2.36702","","","",1.25476,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144046,0.144429,-0.144046,-0.147498,1.76787,1.77133,-1.76596,-1.76672","-0.0785522,-0.0181274,0.0516968,0.0530396,-0.0355835,0.125553,-0.0194702,-0.152409,-0.0140991,0.0557251,-0.0946655,0.0409546","-0.826719,0.881193,0.784695,-0.914396,-0.63061,-0.634241,0.590662,0.707394,-0.0728931,-0.231647,-0.0479889,-0.0490265"
369,7.40712,20.0653,0.784665,10,1,0,"0,-0,0,0.00130777,-0.0049578,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0140458,-0.0174981,0.000512736,0.0025837,0.000637738,0.000177777,-0.0637817,-0.161808,-0.190006,-0.134953,0.0261841,0.0463257,0.0960083,-0.0234985,-0.0253733,0.0455109,0.0342339,0.0132908,-0.800954,0.11027,-0.23804,-1.03462,-0.00734584,0.150138,0.111434,-0.216485,2.20684,0.102392,-0.178535,-3.0101","-0.266809,0.324419,0.108046,-0.452297,0.194346,0.15545,0.331416,-0.232359,1.16043,0.649041,-1.17,-0.538658","0.303298,-0.288895,-0.342988,0.256926,0.178586,0.168863,-0.047146,-0.18809,2.25063,2.03751,-2.25462,-1.99151","0.303298,-0.288895,-0.342988,0.256926,0.178586,0.168863,-0.047146,-0.18809,2.25063,2.03751,-2.25462,-1.99151","","","",0.488662,0,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144046,-0.147498,1.76787,1.77133,-1.76596,-1.76672","-0.0637817,-0.161808,-0.190006,-0.134953,0.0261841,0.0463257,0.0960083,-0.0234985,-0.0422974,0.0758667,0.0570679,0.0221558","-0.796108,0.864073,0.779507,-0.88275,-0.627497,-0.616602,0.573542,0.705318,-0.0614777,-0.209858,-0.0422821,-0.0287933"
370,7.42718,20.0647,0.793017,10,1,0,"0,-0,0,0.00130777,-0.0049578,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000637738,-5.27753e-05,0.0839233,-0.00872803,-0.138981,-0.108093,0.0879517,0.00335693,-0.0892944,-0.00738525,-0.0326229,-0.0326229,-0.109148,-0.0471219,-0.266809,0.324419,0.108046,-0.452297,0.194346,0.15545,0.331416,-0.232359,1.16043,0.649041,-1.17,-0.538658","0.0426042,0.565601,0.732319,0.117048,0.320704,0.30035,0.435504,-0.362384,0.571396,1.29367,-1.77443,1.60715","0.380651,-0.2286,-0.18692,0.399262,0.210176,0.205088,-0.0211241,-0.220596,2.00515,2.30616,-2.50651,-1.09724","0.380651,-0.2286,-0.18692,0.399262,0.210176,0.205088,-0.0211241,-0.220596,2.00515,2.30616,-2.36702,-1.09724","","","",0.740557,1,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76596,-1.76711","0.0839233,-0.00872803,-0.138981,-0.108093,0.0879517,0.00335693,-0.0892944,-0.00738525,-0.0543823,-0.0543823,-0.18195,-0.0785522","-0.828276,0.881712,0.76965,-0.898832,-0.614008,-0.613489,0.588068,0.76083,-0.0438385,-0.264851,-0.115435,-0.0490265"
371,7.44727,20.0813,0.824377,10,1,0,"0,-0,0,0.00130777,-0.0049578,-0.999987,0.5,0,0,0.0199412,-0.0214757,-0.0191745,0.0214757,0.0144292,0.0144292,-0.0140458,-0.0174981,0.000512736,0.0025837,0.000637738,0.000177777,0.0315552,-0.0422974,0.050354,0.00335693,0.164494,0.0167847,0.0610962,-0.0114136,0.064843,0.0479274,-0.0479274,-0.0269843,0.0426042,0.565601,0.732319,0.117048,0.320704,0.30035,0.435504,-0.362384,0.571396,1.29367,-1.77443,1.60715","0.0418272,0.768281,0.802932,0.234873,0.551649,0.715601,0.492466,-0.353318,0.551043,1.75792,-2.05786,2.07493","0.380457,-0.17793,-0.169267,0.428718,0.267912,0.3089,-0.00688358,-0.21833,1.99667,2.49963,-2.62463,-0.902294","0.380457,-0.17793,-0.169267,0.428718,0.267912,0.3089,-0.00688358,-0.21833,1.99667,2.36702,-2.36702,-0.902294","","","",0.86443,2,1,1,"0.389941,-0.391476,-0.389174,0.391476,0.144429,0.144429,-0.144046,-0.147498,1.76787,1.77133,-1.76596,-1.76672","0.0315552,-0.0422974,0.050354,0.00335693,0.164494,0.0167847,0.0610962,-0.0114136,0.108093,0.079895,-0.079895,-0.0449829","-0.833464,0.872374,0.791439,-0.954346,-0.642023,-0.643061,0.590662,0.760311,-0.063036,-0.218678,-0.0562897,-0.0448761"
372,7.46733,20.0638,0.808857,10,1,0,"0,-0,0,0.00130777,-0.0049578,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000637738,0.000177777,0.038269,-0.0557251,-0.050354,0.159122,-0.0127563,0.0812378,-0.0181274,0.0449829,-0.064843,0.0511494,0.0237623,0.0704815,0.0418272,0.768281,0.802932,0.234873,0.551649,0.715601,0.492466,-0.353318,0.551043,1.75792,-2.05786,2.07493","0.0603244,1.03545,0.757147,0.123787,0.696848,0.727019,0.658185,-0.143153,0.487266,1.9512,-2.24009,2.04452","0.385081,-0.111138,-0.180713,0.400947,0.304212,0.311755,0.0345464,-0.165788,1.97009,2.58018,-2.70058,-0.914965","0.385081,-0.111138,-0.180713,0.400947,0.304212,0.311755,0.0345464,-0.165788,1.97009,2.36702,-2.36702,-0.914965","","","",0.934622,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76596,-1.76672","0.038269,-0.0557251,-0.050354,0.159122,-0.0127563,0.0812378,-0.0181274,0.0449829,-0.108093,0.0852661,0.0396118,0.117493","-0.804928,0.870298,0.797665,-0.907652,-0.61764,-0.619196,0.640985,0.707912,-0.0811939,-0.199482,-0.0490265,-0.0526581"
373,7.4874,20.0758,0.886776,10,1,0,"0,-0,0,0.00130777,-0.0049578,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0191745,0.0214757,0.0144292,0.0148126,-0.0140458,-0.0174981,0.000512736,0.0025837,0.000637738,0.000177777,-0.09198,0.0610962,0.0154419,0.0718384,0.190006,0.184635,0.0892944,0.000671387,0.0487329,0.0406779,0.00120825,-0.0124853,0.0603244,1.03545,0.757147,0.123787,0.696848,0.727019,0.658185,-0.143153,0.487266,1.9512,-2.24009,2.04452","0.116035,1.27509,0.705155,0.108319,0.901558,0.640967,0.634406,-0.0348435,0.169447,2.25107,-2.52357,1.90413","0.399009,-0.0512272,-0.193711,0.39708,0.35539,0.290242,0.0286014,-0.138711,1.83764,2.70516,-2.81872,-0.973474","0.399009,-0.0512272,-0.193711,0.39708,0.35539,0.290242,0.0286014,-0.138711,1.83764,2.36702,-2.36702,-0.973474","","","",1.05276,2,1,1,"0.389558,-0.391476,-0.389174,0.391476,0.144429,0.144813,-0.144046,-0.147498,1.76787,1.77133,-1.76596,-1.76672","-0.09198,0.0610962,0.0154419,0.0718384,0.190006,0.184635,0.0892944,0.000671387,0.0812378,0.0678101,0.00201416,-0.020813","-0.85681,0.888975,0.801296,-0.89572,-0.637873,-0.60882,0.655512,0.718807,-0.0635548,-0.190662,-0.0230865,-0.0158234"
374,7.50749,20.0812,0.863448,10,1,0,"0,-0,0,0.00130777,-0.0049578,-0.999987,0.5,0,0,0.0195578,-0.0210923,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000867718,-5.27753e-05,0.09198,0.159122,-0.0839233,-0.110779,0.0490112,0.0167847,-0.0248413,0.00201416,0.0873994,0.0124853,0.00926328,0.00443027,0.116035,1.27509,0.705155,0.108319,0.901558,0.640967,0.634406,-0.0348435,0.169447,2.25107,-2.52357,1.90413","0.136159,1.47483,0.6916,0.136053,1.08012,0.695255,0.550961,0.0267671,-0.406938,2.64151,-2.75171,1.62982","0.40404,-0.00129256,-0.1971,0.404013,0.400029,0.303814,0.00774017,-0.123308,1.59743,2.86787,-2.9138,-1.08779","0.40404,-0.00129256,-0.1971,0.404013,0.400029,0.303814,0.00774017,-0.123308,1.59743,2.36702,-2.36702,-1.08779","","","",1.14822,2,1,1,"0.389558,-0.391092,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76557,-1.76711","0.09198,0.159122,-0.0839233,-0.110779,0.0490112,0.0167847,-0.0248413,0.00201416,0.145695,0.020813,0.0154419,0.00738525","-0.822569,0.874968,0.792477,-0.908171,-0.606226,-0.58703,0.560051,0.71777,-0.0666676,-0.216602,-0.0853443,-0.0127106"
375,7.52757,20.0825,0.803225,10,1,0,"0,-0,0,0.00130152,-0.00489709,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000637738,0.000177777,-0.163151,-0.0516968,-0.09198,0.0140991,-0.160465,0.00469971,-0.050354,-0.128239,-0.0471219,-0.0229568,0.0205403,0.0455109,0.136159,1.47483,0.6916,0.136053,1.08012,0.695255,0.550961,0.0267671,-0.406938,2.64151,-2.75171,1.62982","0.178166,1.57035,0.693707,0.142314,0.982164,0.700149,0.469091,0.103675,-0.713401,2.9408,-3.05541,1.30102","0.414541,0.0225864,-0.196573,0.405578,0.375541,0.305037,-0.0127272,-0.104081,1.46971,2.9926,-3.04036,-1.22482","0.414541,0.0225864,-0.196573,0.405578,0.375541,0.305037,-0.0127272,-0.104081,1.46971,2.36702,-2.36702,-1.22482","","","",1.27441,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76596,-1.76672","-0.163151,-0.0140991,-0.125553,0.0140991,-0.160465,0.00469971,-0.050354,-0.128239,-0.0785522,-0.038269,0.0342407,0.0758667","-0.845396,0.897795,0.791439,-0.917509,-0.618158,-0.602594,0.579248,0.698055,-0.0360565,-0.203632,-0.0827503,-0.00440979"
376,7.54764,20.0746,0.833561,10,1,0,"0,-0,0,0.00130152,-0.00489709,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.00235372,0.000637738,-5.27753e-05,0.10675,0.0691528,-0.0516968,0.0127563,0.0396118,0.0396118,-0.079895,-0.00201416,0.0245678,-0.0463164,-0.0406779,-0.0189293,0.178166,1.57035,0.693707,0.142314,0.982164,0.700149,0.469091,0.103675,-0.713401,2.9408,-3.05541,1.30102","0.136843,1.62873,0.819348,0.108235,0.846836,0.752181,0.490458,0.0698687,-0.812702,3.11992,-3.45154,0.906947","0.404211,0.0371835,-0.165163,0.397059,0.341709,0.318045,-0.00738559,-0.112533,1.42833,3.06725,-3.20545,-1.38905","0.404211,0.0371835,-0.165163,0.397059,0.341709,0.318045,-0.00738559,-0.112533,1.42833,2.36702,-2.36702,-1.38905","","","",1.43949,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77094,-1.76596,-1.76711","0.10675,0.0691528,-0.0516968,0.0127563,0.0396118,0.0396118,-0.079895,-0.00201416,0.0409546,-0.0772095,-0.0678101,-0.0315552","-0.838652,0.885344,0.807003,-0.930479,-0.615564,-0.639429,0.590143,0.7048,-0.0723743,-0.181322,-0.0531769,-0.0018158"
377,7.56772,20.0737,0.815993,10,1,0,"0,-0,0,0.00130152,-0.00489709,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000867718,-5.27753e-05,-0.0127563,-0.13361,0.0248413,0.0597534,-0.0879517,-0.122864,-0.104065,0.0597534,-0.0108743,0.0302064,0.0132908,-0.0592045,0.136843,1.62873,0.819348,0.108235,0.846836,0.752181,0.490458,0.0698687,-0.812702,3.11992,-3.45154,0.906947","-0.0199091,1.51173,0.85338,0.155185,0.670827,0.809676,0.524897,-0.137161,-0.627806,2.98547,-3.6888,0.461561","0.365023,0.00793314,-0.156655,0.408796,0.297707,0.332419,0.00122437,-0.16429,1.50538,3.01121,-3.30433,-1.57466","0.365023,0.00793314,-0.156655,0.408796,0.297707,0.332419,0.00122437,-0.16429,1.50538,2.36702,-2.36702,-1.57466","","","",1.53876,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76557,-1.76711","-0.0127563,-0.13361,0.0248413,0.0597534,-0.0879517,-0.122864,-0.104065,0.0597534,-0.0181274,0.050354,0.0221558,-0.0986938","-0.822569,0.868223,0.788326,-0.904539,-0.629572,-0.620752,0.57406,0.753048,-0.0588837,-0.212452,-0.111803,-0.0178986"
378,7.58779,20.0738,0.814073,10,1,0,"0,-0,0,0.00130152,-0.00489709,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0140458,0.0144292,-0.0140458,-0.0174981,0.000512736,0.0025837,0.000637738,-5.27753e-05,-0.0342407,-0.0127563,0.0731812,-0.0328979,-0.109436,0.0731812,0.191349,-0.124207,0.0229568,-0.0398724,0.0197348,-0.000402751,-0.0199091,1.51173,0.85338,0.155185,0.670827,0.809676,0.524897,-0.137161,-0.627806,2.98547,-3.6888,0.461561","-0.252223,0.995653,0.641316,0.251648,0.381887,0.946745,0.0592579,-0.611887,0.0187578,1.99359,-3.21786,-0.546988","0.306944,-0.121087,-0.209671,0.432912,0.225472,0.366686,-0.115186,-0.282972,1.77484,2.59785,-3.10806,-1.99498","0.306944,-0.121087,-0.209671,0.432912,0.225472,0.366686,-0.115186,-0.282972,1.77484,2.36702,-2.36702,-1.99498","","","",1.34211,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144046,0.144429,-0.144046,-0.147498,1.76787,1.77133,-1.76596,-1.76711","-0.0866089,-0.0127563,0.0731812,-0.0328979,-0.109436,0.0731812,0.191349,-0.124207,0.038269,-0.0664673,0.0328979,-0.000671387","-0.741634,0.890013,0.801815,-0.908171,-0.606226,-0.599482,0.597406,0.717251,-0.0952015,-0.230091,-0.0645924,-0.0324249"
379,7.60789,20.0995,0.828472,10,1,0,"0,-0,0,0.00130152,-0.00489709,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000867718,-5.27753e-05,-0.0234985,-0.0396118,0.0530396,-0.143009,0.00872803,-0.0288696,-0.038269,0.0302124,-0.064843,0.0487329,0.071287,-0.00845778,-0.252223,0.995653,0.641316,0.251648,0.381887,0.946745,0.0592579,-0.611887,0.0187578,1.99359,-3.21786,-0.546988","-0.730369,0.386509,0.24936,-0.147442,0.00757964,0.986128,-0.466078,-0.917453,1.12526,0.0490987,-1.78262,-1.39713","0.187408,-0.273373,-0.30766,0.33314,0.131895,0.376532,-0.246519,-0.359363,2.23597,1.78748,-2.50993,-2.34928","0.187408,-0.273373,-0.30766,0.33314,0.131895,0.376532,-0.246519,-0.359363,2.23597,1.78748,-2.36702,-2.34928","","","",0.744354,1,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76557,-1.76711","-0.0234985,0.0463257,0.0530396,-0.143009,0.00872803,-0.0288696,-0.038269,0.0302124,-0.108093,0.0812378,0.118835,-0.0140991","-0.837095,0.881712,0.789883,-0.935148,-0.624384,-0.592218,0.581842,0.725033,-0.0671864,-0.215046,-0.0723743,-0.0485077"
380,7.62797,20.0815,0.816857,10,1,0,"0,-0,0,0.00130152,-0.00489709,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000637738,-5.27753e-05,-0.0986938,-0.208805,0.0328979,0.0181274,-0.0328979,0.0140991,-0.0167847,-0.0342407,0.12123,0.0608155,-0.0882049,-0.0487329,-0.730369,0.386509,0.24936,-0.147442,0.00757964,0.986128,-0.466078,-0.917453,1.12526,0.0490987,-1.78262,-1.39713","-0.744158,0.187565,-0.263691,-0.966089,-0.158861,0.584081,-0.786459,-1.43996,2.38582,-0.91654,-0.103365,-2.46584","0.18396,-0.323109,-0.435923,0.128478,0.0902848,0.27602,-0.326615,-0.48999,2.76131,1.38505,-1.8101,-2.79466","0.18396,-0.323109,-0.435923,0.128478,0.0902848,0.27602,-0.326615,-0.48999,2.36702,1.38505,-1.8101,-2.36702","","","",1.02755,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76596,-1.76711","-0.0986938,-0.208805,0.0328979,0.0181274,-0.0328979,0.0140991,-0.0167847,-0.0342407,0.202091,0.101379,-0.147038,-0.0812378","-0.832945,0.874449,0.791439,-0.920622,-0.61764,-0.643579,0.592737,0.768093,-0.0495453,-0.164202,-0.0542145,-0.0189362"
381,7.64805,20.0814,0.823769,10,1,0,"0,-0,0,0.00130152,-0.00489709,-0.999987,0.5,0,0,0.0195578,-0.0214757,-0.0195578,0.0214757,0.0144292,0.0144292,-0.0144292,-0.0174981,0.000512736,0.0025837,0.000637738,0.000177777,-0.0543823,-0.0973511,0.0933228,0.0114136,0.079895,0.0758667,0.0302124,0.0181274,-0.0100688,0.056788,0.0342339,-0.0318174,-0.744158,0.187565,-0.263691,-0.966089,-0.158861,0.584081,-0.786459,-1.43996,2.38582,-0.91654,-0.103365,-2.46584","-0.940151,0.0917901,-0.429443,-1.41134,-0.356652,0.180349,-0.757538,-1.68238,2.84086,-1.316,1.00127,-3.22947","0.134962,-0.347052,-0.477361,0.0171661,0.040837,0.175087,-0.319384,-0.550596,2.95095,1.21858,-1.34974,-3.1129","0.134962,-0.347052,-0.477361,0.0171661,0.040837,0.175087,-0.319384,-0.550596,2.36702,1.21858,-1.34974,-2.36702","","","",1.34618,2,1,1,"0.389558,-0.391476,-0.389558,0.391476,0.144429,0.144429,-0.144429,-0.147498,1.76787,1.77133,-1.76596,-1.76672","-0.0543823,-0.0973511,0.0933228,0.0114136,0.079895,0.0758667,0.0302124,0.0181274,-0.0167847,0.0946655,0.0570679,-0.0530396","-0.816862,0.872374,0.781582,-0.88275,-0.618677,-0.615564,0.547081,0.712063,-0.0770435,-0.193256,-0.0469513,-0.0137482"
