tick,t_sec,loop_dt_ms,infer_ms,history_valid,history_full,control_enabled,single_obs,raw_action,desired_abs,clipped_abs,cmd_sent_abs,cmd_minus_pos,cmd_delta,max_track_err,clamp_count,imu_fresh,motors_fresh,motor_pos_abs,motor_vel_abs,motor_torque
275,5.51889,20.0667,0.807556,10,1,0,"0.0340885,0.262055,0.951281,0.0234348,-0.172424,-0.984744,0,0,0,0.0153378,-0.0195578,-0.0164889,0.01342,0.0109769,0.0128947,-0.0140458,-0.0174981,-0.00109827,-0.00155823,-0.000512736,-0.00580571,-0.0234985,0.0140991,-0.0100708,-0.0288696,-0.153751,-0.156437,-0.0127563,0.0557251,0.0801498,0.0302064,0.00362476,-0.00201376,-0.255477,-0.196636,0.971037,1.34685,0.328493,0.678529,2.49205,-0.413772,-0.665201,-0.0461562,-2.76244,-1.76555","-0.327477,-0.166752,1.04927,1.37439,0.386891,0.759013,2.81344,-0.473248,-0.897396,-0.0805804,-3.05727,-1.62813","0.288131,-0.411688,-0.107683,0.713597,0.226723,0.319753,0.573361,-0.248312,1.39303,1.73344,-3.04114,-2.44554","0.288131,-0.411688,-0.107683,0.713597,0.226723,0.319753,0.573361,-0.248312,1.39303,1.73344,-2.36702,-2.36702","","","",1.27365,2,1,1,"0.385338,-0.389558,-0.386489,0.38342,0.140977,0.143279,-0.144046,-0.147498,1.76519,1.76442,-1.76749,-1.7767","-0.0234985,0.0140991,-0.0100708,-0.0288696,-0.0288696,0.0678101,-0.0127563,0.0557251,-0.17255,0.050354,-0.0584106,-0.00335693","-0.648767,0.799221,0.678339,-0.583918,-0.478081,-0.576654,0.576654,0.701687,0.063036,0.0770435,0.00648499,0.391439"
276,5.53897,20.0847,0.808004,10,1,0,"-0.00532632,0.275903,0.968325,0.0273911,-0.174504,-0.984275,0,0,0,0.0153378,-0.0191745,-0.0164889,0.01342,0.0109769,0.0128947,-0.0140458,-0.0174981,-0.00132825,-0.00155823,-0.000512736,-0.00580571,-0.0678101,0.125553,0.0543823,0.0449829,0.0449829,-0.020813,0.0436401,-0.0140991,-0.064843,-0.0761223,0.000402751,-0.0253733,-0.327477,-0.166752,1.04927,1.37439,0.386891,0.759013,2.81344,-0.473248,-0.897396,-0.0805804,-3.05727,-1.62813","-0.408802,-0.138829,1.14226,1.37166,0.418737,0.829356,3.07431,-0.524904,-1.13731,-0.13747,-3.32366,-1.51714","0.267799,-0.404707,-0.0844357,0.712914,0.234684,0.337339,0.638577,-0.261226,1.29304,1.70973,-3.15216,-2.39929","0.267799,-0.404707,-0.0844357,0.712914,0.234684,0.337339,0.638577,-0.261226,1.29304,1.70973,-2.36702,-2.36702","","","",1.38428,2,1,1,"0.385338,-0.389174,-0.386489,0.38342,0.140977,0.142895,-0.144046,-0.147498,1.76519,1.76442,-1.76787,-1.7767","-0.0678101,0.125553,0.0543823,0.0449829,0.164494,-0.0557251,0.0436401,-0.0140991,-0.0718384,-0.126896,-0.13361,-0.0422974","-0.673151,0.796627,0.688198,-0.598444,-0.478081,-0.56991,0.602594,0.696499,0.0542145,0.0754871,-0.0236053,0.401297"
277,5.55905,20.0831,0.81082,10,1,0,"-0.0372843,0.28123,0.983239,0.0314313,-0.175895,-0.983907,0,0,0,0.0153378,-0.0195578,-0.0164889,0.01342,0.0109769,0.0132791,-0.0140458,-0.0171148,-0.00109827,-0.00155823,-0.000282756,-0.00580571,-0.0986938,-0.0785522,-0.112122,-0.0825806,-0.0933228,-0.0745239,-0.155094,-0.0597534,-0.0173183,-0.0358449,-0.00362476,-0.14459,-0.408802,-0.138829,1.14226,1.37166,0.418737,0.829356,3.07431,-0.524904,-1.13731,-0.13747,-3.32366,-1.51714","-0.486115,-0.0937708,1.20845,1.35078,0.450779,0.899452,3.37807,-0.524823,-1.34822,-0.217168,-3.53442,-1.34434","0.248471,-0.393443,-0.0678882,0.707695,0.242695,0.354863,0.714517,-0.261206,1.20515,1.67652,-3.23999,-2.32727","0.248471,-0.393443,-0.0678882,0.707695,0.242695,0.354863,0.714517,-0.261206,1.20515,1.67652,-2.36702,-2.32727","","","",1.4725,1,1,1,"0.385338,-0.389558,-0.386489,0.38342,0.140977,0.142895,-0.144046,-0.147115,1.76519,1.76442,-1.76749,-1.7767","-0.0986938,-0.0785522,-0.112122,-0.0825806,-0.00604248,-0.079895,-0.155094,-0.0597534,0.0463257,-0.0597534,0.0530396,-0.241032","-0.650324,0.792477,0.671076,-0.653955,-0.451622,-0.575098,0.566797,0.699093,0.068224,0.10869,0.00856018,0.397665"
278,5.57912,20.0659,0.813796,10,1,0,"-0.0798948,0.287621,1.00135,0.0353038,-0.176574,-0.983654,0,0,0,0.0153378,-0.0195578,-0.0168723,0.01342,0.0109769,0.0132791,-0.0140458,-0.0174981,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.0127563,-0.0302124,-0.152409,-0.020813,0.161808,0.108093,0.0610962,-0.0463257,-0.00523577,-0.0116798,-0.0189293,0.00201376,-0.486115,-0.0937708,1.20845,1.35078,0.450779,0.899452,3.37807,-0.524823,-1.34822,-0.217168,-3.53442,-1.34434","-0.586396,-0.0743765,1.31278,1.30263,0.431687,0.951289,3.5374,-0.56013,-1.5042,-0.304425,-3.68066,-1.26535","0.223401,-0.388594,-0.0418054,0.695658,0.237922,0.367822,0.754349,-0.270033,1.14015,1.64015,-3.30094,-2.29436","0.223401,-0.388594,-0.0418054,0.695658,0.237922,0.367822,0.754349,-0.270033,1.14015,1.64015,-2.36702,-2.29436","","","",1.53306,1,1,1,"0.385338,-0.389558,-0.386872,0.38342,0.140977,0.143279,-0.144046,-0.147498,1.76519,1.76442,-1.76787,-1.7767","0.0127563,-0.0302124,-0.152409,-0.020813,0.105408,0.191349,0.0610962,-0.0463257,-0.110779,-0.0194702,0.0127563,0.00335693","-0.658106,0.787289,0.680933,-0.588068,-0.480675,-0.566797,0.580286,0.676264,0.0578461,0.0811939,0.0246429,0.407522"
279,5.59918,20.065,0.819877,10,1,0,"-0.122505,0.270577,1.02159,0.0388408,-0.176453,-0.983542,0,0,0,0.0153378,-0.0187901,-0.0164889,0.01342,0.0109769,0.0128947,-0.0136625,-0.0171148,-0.00109827,-0.00155823,-0.000282756,-0.00580571,-0.0678101,0.0691528,-0.0758667,-0.14838,0.100037,-0.0530396,0.195377,0.0221558,0.0366504,0.066454,0.0527604,0.0253733,-0.586396,-0.0743765,1.31278,1.30263,0.431687,0.951289,3.5374,-0.56013,-1.5042,-0.304425,-3.68066,-1.26535","-0.673855,-0.0942641,1.37366,1.23743,0.376736,1.0015,3.57377,-0.5433,-1.56766,-0.41286,-3.66635,-1.25216","0.201536,-0.393566,-0.0265839,0.679359,0.224184,0.380374,0.763442,-0.265825,1.1137,1.59496,-3.29497,-2.28886","0.201536,-0.393566,-0.0265839,0.679359,0.224184,0.380374,0.763442,-0.265825,1.1137,1.59496,-2.36702,-2.28886","","","",1.5271,1,1,1,"0.385338,-0.38879,-0.386489,0.38342,0.140977,0.142895,-0.143662,-0.147115,1.76519,1.76442,-1.76787,-1.7767","-0.0678101,0.0691528,-0.0758667,-0.14838,-0.0597534,0.0516968,0.195377,0.0221558,0.00201416,0.110779,-0.00469971,0.0422974","-0.643061,0.77795,0.688198,-0.552269,-0.493126,-0.53878,0.573542,0.671595,0.0853443,0.0697803,0.0355377,0.389364"
280,5.61925,20.067,0.798915,10,1,0,"-0.15979,0.253533,1.0397,0.0415676,-0.175846,-0.98354,0,0,0,0.0153378,-0.0191745,-0.0164889,0.01342,0.0109769,0.0128947,-0.0140458,-0.0171148,-0.00109827,-0.00155823,-0.000512736,-0.00580571,-0.0986938,0.0194702,0.13361,-0.0691528,-0.0664673,0.0275269,0.020813,-0.0275269,0.0374559,0.00362476,0.00765228,-0.0527604,-0.673855,-0.0942641,1.37366,1.23743,0.376736,1.0015,3.57377,-0.5433,-1.56766,-0.41286,-3.66635,-1.25216","-0.701535,-0.111438,1.41597,1.12413,0.248093,1.05465,3.45539,-0.494426,-1.47293,-0.487099,-3.41901,-1.26941","0.194616,-0.39786,-0.0160083,0.651032,0.192023,0.393662,0.733848,-0.253607,1.15318,1.56402,-3.19189,-2.29605","0.194616,-0.39786,-0.0160083,0.651032,0.192023,0.393662,0.733848,-0.253607,1.15318,1.56402,-2.36702,-2.29605","","","",1.42402,1,1,1,"0.385338,-0.389174,-0.386489,0.38342,0.140977,0.142895,-0.144046,-0.147115,1.76519,1.76442,-1.76787,-1.7767","-0.0986938,0.0194702,0.13361,-0.0691528,0.136295,-0.0691528,0.020813,-0.0275269,-0.0248413,0.00604248,-0.00872803,-0.0879517","-0.644098,0.772243,0.692867,-0.590143,-0.465111,-0.551231,0.593256,0.715176,0.0568085,0.0894947,0.0178986,0.399221"
281,5.63932,20.067,0.801571,10,1,0,"-0.188552,0.258859,1.05568,0.0445428,-0.1745,-0.983649,0,0,0,0.0153378,-0.0191745,-0.0164889,0.01342,0.0109769,0.0128947,-0.0140458,-0.0171148,-0.00109827,-0.00155823,-0.000512736,-0.00580571,-0.0396118,-0.0248413,-0.0248413,-0.112122,0.0543823,0.00872803,0.0100708,-0.0328979,0.0277899,0.0205403,-0.0294009,-0.0398724,-0.701535,-0.111438,1.41597,1.12413,0.248093,1.05465,3.45539,-0.494426,-1.47293,-0.487099,-3.41901,-1.26941","-0.708501,-0.19977,1.44874,0.970103,-0.0158616,1.10635,3.11726,-0.413199,-1.16339,-0.576846,-2.84956,-1.39632","0.192875,-0.419942,-0.00781611,0.612526,0.126035,0.406588,0.649316,-0.2333,1.28218,1.52662,-2.95457,-2.34894","0.192875,-0.419942,-0.00781611,0.612526,0.126035,0.406588,0.649316,-0.2333,1.28218,1.52662,-2.36702,-2.34894","","","",1.1867,1,1,1,"0.385338,-0.389174,-0.386489,0.38342,0.140977,0.142895,-0.144046,-0.147115,1.76519,1.76442,-1.76787,-1.7767","-0.0396118,-0.0248413,-0.0248413,-0.112122,0.0248413,-0.195377,0.0100708,-0.0328979,0.0463257,0.0342407,-0.0490112,-0.0664673","-0.653955,0.771725,0.682489,-0.573542,-0.461479,-0.553825,0.548637,0.698055,0.00648499,0.0894947,0.001297,0.410635"
282,5.65938,20.0649,0.795268,10,1,0,"-0.201335,0.256729,1.06846,0.0474654,-0.172679,-0.983834,0,0,0,0.0153378,-0.0191745,-0.0164889,0.01342,0.0109769,0.0132791,-0.0136625,-0.0171148,-0.00109827,-0.00155823,-0.000512736,-0.00580571,-0.020813,0.0678101,-0.0315552,0.104065,0.0302124,0.17255,0.155094,0.102722,-0.0608155,-0.106731,0.0519549,0.0414834,-0.708501,-0.19977,1.44874,0.970103,-0.0158616,1.10635,3.11726,-0.413199,-1.16339,-0.576846,-2.84956,-1.39632","-0.650405,-0.371268,1.40429,0.744849,-0.441817,1.11583,2.43402,-0.282835,-0.583317,-0.580371,-1.81974,-1.62405","0.207399,-0.462817,-0.0189281,0.556212,0.0195457,0.408958,0.478506,-0.200709,1.52392,1.52515,-2.5254,-2.44384","0.207399,-0.462817,-0.0189281,0.556212,0.0195457,0.408958,0.478506,-0.200709,1.52392,1.52515,-2.36702,-2.36702","","","",0.757523,2,1,1,"0.385338,-0.389174,-0.386489,0.38342,0.140977,0.142895,-0.143662,-0.147115,1.76519,1.76442,-1.76787,-1.7767","-0.020813,0.0678101,-0.0315552,0.104065,0.062439,0.112122,0.155094,0.102722,-0.101379,-0.177921,0.0866089,0.0691528","-0.635798,0.775875,0.6607,-0.648249,-0.46978,-0.526329,0.574579,0.707394,0.0562897,0.0708179,0.022049,0.386251"
283,5.67945,20.0651,0.797603,10,1,0,"-0.214118,0.289752,1.08018,0.0508784,-0.170506,-0.984042,0,0,0,0.0149544,-0.0191745,-0.0161055,0.0130366,0.0109769,0.0128947,-0.0136625,-0.0171148,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.0584106,0.062439,0.167179,-0.0234985,0.0127563,-0.00201416,0.0691528,0.105408,0.0173183,0.0294009,0.0527604,-0.0124853,-0.650405,-0.371268,1.40429,0.744849,-0.441817,1.11583,2.43402,-0.282835,-0.583317,-0.580371,-1.81974,-1.62405","-0.355731,-0.57416,1.15044,0.54393,-0.924032,0.931154,1.60221,-0.105141,0.222843,-0.392568,-0.450912,-1.87165","0.281067,-0.51354,-0.0823902,0.505983,-0.101008,0.362789,0.270552,-0.156285,1.85989,1.60342,-1.95494,-2.54703","0.281067,-0.51354,-0.0823902,0.505983,-0.101008,0.362789,0.270552,-0.156285,1.85989,1.60342,-1.95494,-2.36702","","","",0.770332,1,1,1,"0.384954,-0.389174,-0.386106,0.383037,0.140594,0.142895,-0.143662,-0.147115,1.76519,1.76442,-1.76787,-1.7767","0.0584106,0.062439,0.167179,-0.0234985,-0.0879517,0.0302124,0.0691528,0.105408,0.0288696,0.0490112,0.0879517,-0.020813","-0.641504,0.784176,0.674189,-0.56057,-0.4869,-0.573023,0.571985,0.709988,0.0723743,0.0931263,0.0251617,0.419973"
284,5.69951,20.0659,0.793923,10,1,0,"-0.217314,0.343015,1.08764,0.0549797,-0.168155,-0.984226,0,0,0,0.0153378,-0.0191745,-0.0161055,0.01342,0.0109769,0.0128947,-0.0140458,-0.0174981,-0.00109827,-0.00155823,-0.000282756,-0.00580571,-0.0261841,-0.0651245,-0.0127563,-0.0597534,-0.130924,-0.0409546,-0.0610962,0.0597534,0.0455109,-0.0334284,0.06001,0.0487329,-0.355731,-0.57416,1.15044,0.54393,-0.924032,0.931154,1.60221,-0.105141,0.222843,-0.392568,-0.450912,-1.87165","0.12259,-0.713708,0.646435,0.419783,-1.44727,0.663814,0.99372,0.137426,1.07401,-0.223185,0.909712,-2.01263","0.400648,-0.548427,-0.208391,0.474946,-0.231819,0.295954,0.11843,-0.0956435,2.21461,1.67401,-1.3879,-2.60578","0.400648,-0.548427,-0.208391,0.474946,-0.231819,0.295954,0.11843,-0.0956435,2.21461,1.67401,-1.3879,-2.36702","","","",0.829084,1,1,1,"0.385338,-0.389174,-0.386106,0.38342,0.140977,0.143279,-0.144046,-0.147498,1.76519,1.76442,-1.76749,-1.7767","-0.0261841,-0.0651245,-0.0127563,-0.0597534,-0.130924,-0.09198,-0.0610962,0.0597534,0.0758667,-0.0557251,0.100037,0.0812378","-0.643579,0.791439,0.642542,-0.598963,-0.463036,-0.56991,0.543968,0.726589,0.0739307,0.0713367,0.0376129,0.393515"
285,5.7196,20.0871,0.830053,10,1,0,"-0.215183,0.428236,1.09083,0.0590696,-0.166013,-0.984353,0,0,0,0.0149544,-0.0195578,-0.0161055,0.0138034,0.0109769,0.0132791,-0.0140458,-0.0178825,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.117493,0.0396118,0.0100708,0.0557251,-0.0315552,0.0369263,-0.0355835,0.00738525,-0.0261788,-0.0575935,0.0229568,-0.055177,0.12259,-0.713708,0.646435,0.419783,-1.44727,0.663814,0.99372,0.137426,1.07401,-0.223185,0.909712,-2.01263","0.437968,-0.759576,0.256984,0.388755,-1.76489,0.325277,0.669389,0.294227,1.49051,-0.282958,1.63839,-1.90335","0.479492,-0.559894,-0.305754,0.467189,-0.311223,0.211319,0.0373472,-0.0564433,2.38819,1.6491,-1.08422,-2.56024","0.479492,-0.559894,-0.305754,0.467189,-0.311223,0.211319,0.0373472,-0.0564433,2.36702,1.6491,-1.08422,-2.36702","","","",0.783543,2,1,1,"0.384954,-0.389558,-0.386106,0.383803,0.140977,0.143279,-0.144046,-0.147882,1.76519,1.76442,-1.76787,-1.7767","0.117493,0.0396118,0.0100708,0.0557251,-0.0315552,-0.0140991,-0.0355835,0.00738525,-0.0436401,-0.0960083,0.038269,-0.09198","-0.645655,0.815825,0.644617,-0.570429,-0.489494,-0.590662,0.57873,0.709469,0.0791187,0.0905323,-0.00907898,0.407522"
286,5.73969,20.0873,0.8081,10,1,0,"-0.207727,0.46339,1.09509,0.0645743,-0.16324,-0.984471,0,0,0,0.0153378,-0.0199412,-0.0164889,0.01342,0.0109769,0.0132791,-0.0140458,-0.0174981,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.0597534,0.020813,-0.0181274,-0.062439,-0.0892944,-0.0302124,0.0745239,0.0181274,-0.0817608,0.0946489,-0.06001,-0.0116798,0.437968,-0.759576,0.256984,0.388755,-1.76489,0.325277,0.669389,0.294227,1.49051,-0.282958,1.63839,-1.90335","0.436059,-0.720412,0.0297554,0.413308,-1.69709,0.138039,0.485547,0.41295,1.59271,-0.341207,1.76842,-1.92481","0.479015,-0.550103,-0.362561,0.473327,-0.294272,0.16451,-0.00861331,-0.0267625,2.43078,1.62482,-1.03003,-2.56918","0.479015,-0.550103,-0.362561,0.473327,-0.294272,0.16451,-0.00861331,-0.0267625,2.36702,1.62482,-1.03003,-2.36702","","","",0.792486,2,1,1,"0.385338,-0.389941,-0.386489,0.38342,0.140977,0.143279,-0.144046,-0.147498,1.76519,1.76442,-1.76787,-1.7767","0.0597534,0.020813,-0.0181274,-0.062439,-0.0892944,-0.0745239,0.0745239,0.0181274,-0.136295,0.15778,-0.100037,-0.0194702","-0.666925,0.792477,0.690273,-0.570429,-0.477043,-0.582361,0.581842,0.714138,0.0785999,0.0848255,0.0127106,0.413229"
287,5.75977,20.0852,0.80378,10,1,0,"-0.20027,0.459129,1.10255,0.0703142,-0.160451,-0.984536,0,0,0,0.0157212,-0.0195578,-0.0168723,0.01342,0.0109769,0.0132791,-0.0140458,-0.0167314,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.144352,0.0839233,0.0906372,-0.130924,-0.132267,0.0597534,-0.0248413,-0.00469971,0.0487329,0.00926328,-0.0455109,0.0132908,0.436059,-0.720412,0.0297554,0.413308,-1.69709,0.138039,0.485547,0.41295,1.59271,-0.341207,1.76842,-1.92481","0.2653,-0.655538,-0.0810873,0.5075,-1.38501,0.0533121,0.427053,0.56238,1.58386,-0.281471,1.43029,-2.06189","0.436325,-0.533884,-0.390272,0.496875,-0.216253,0.143328,-0.0232366,0.0105949,2.42709,1.64972,-1.17095,-2.62631","0.436325,-0.533884,-0.390272,0.496875,-0.216253,0.143328,-0.0232366,0.0105949,2.36702,1.64972,-1.17095,-2.36702","","","",0.849615,2,1,1,"0.385721,-0.389558,-0.386872,0.38342,0.140977,0.142895,-0.144046,-0.146731,1.76519,1.76442,-1.76787,-1.7767","0.144352,0.0839233,0.0906372,-0.130924,-0.132267,-0.0181274,-0.0248413,-0.00469971,0.0812378,0.0154419,-0.0758667,0.0221558","-0.657068,0.786251,0.69598,-0.581842,-0.458885,-0.576654,0.592218,0.687679,0.0651112,0.0801563,0.019455,0.40856"
288,5.77984,20.0699,0.795875,10,1,0,"-0.190682,0.431432,1.1132,0.0749839,-0.158116,-0.984569,0,0,0,0.0157212,-0.0199412,-0.0168723,0.01342,0.0113603,0.0128947,-0.0140458,-0.0171148,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.0396118,-0.0731812,0.0127563,-0.0557251,0.211491,-0.0369263,0.120178,0.0315552,-0.0294009,0.058399,-0.0495384,0.00604127,0.2653,-0.655538,-0.0810873,0.5075,-1.38501,0.0533121,0.427053,0.56238,1.58386,-0.281471,1.43029,-2.06189","0.0748615,-0.548305,-0.0780919,0.602882,-1.12446,0.0413003,0.458698,0.689274,1.63082,-0.220885,0.906982,-2.19962","0.388715,-0.507076,-0.389523,0.52072,-0.151116,0.140325,-0.0153256,0.0423185,2.44666,1.67497,-1.38904,-2.68371","0.388715,-0.507076,-0.389523,0.52072,-0.151116,0.140325,-0.0153256,0.0423185,2.36702,1.67497,-1.38904,-2.36702","","","",0.907014,2,1,1,"0.385721,-0.389941,-0.386872,0.38342,0.14136,0.143279,-0.144046,-0.147115,1.76519,1.76442,-1.76787,-1.7767","0.0396118,-0.0731812,0.0127563,-0.0557251,0.211491,-0.00201416,0.120178,0.0315552,-0.0490112,0.0973511,-0.0825806,0.0100708","-0.659143,0.796627,0.692348,-0.597406,-0.462517,-0.585474,0.567835,0.700649,0.0723743,0.0988331,0.0127106,0.400259"
289,5.79991,20.0656,0.794083,10,1,0,"-0.190682,0.414388,1.12172,0.0799006,-0.155734,-0.984562,0,0,0,0.0157212,-0.0195578,-0.0168723,0.0138034,0.0109769,0.0132791,-0.0140458,-0.0174981,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.0328979,-0.0731812,-0.0476685,0.0194702,-0.173893,0.0866089,-0.0248413,0.0906372,0.0269843,0.0181238,0.063232,-0.00120825,0.0748615,-0.548305,-0.0780919,0.602882,-1.12446,0.0413003,0.458698,0.689274,1.63082,-0.220885,0.906982,-2.19962","-0.0759464,-0.424808,-0.0365284,0.6863,-0.850213,0.0937372,0.537679,0.78753,1.59457,-0.127592,0.354511,-2.24455","0.351013,-0.476202,-0.379132,0.541575,-0.0825532,0.153434,0.00441983,0.0668825,2.43156,1.71385,-1.61928,-2.70244","0.351013,-0.476202,-0.379132,0.541575,-0.0825532,0.153434,0.00441983,0.0668825,2.36702,1.71385,-1.61928,-2.36702","","","",0.92574,2,1,1,"0.385721,-0.389558,-0.386872,0.383803,0.140977,0.143279,-0.144046,-0.147498,1.76519,1.76442,-1.76787,-1.7767","0.0328979,-0.0731812,-0.0476685,0.0194702,-0.173893,0.0933228,-0.0248413,0.0906372,0.0449829,0.0302124,0.105408,-0.00201416","-0.65188,0.814787,0.67782,-0.562647,-0.491051,-0.563166,0.555382,0.690792,0.0350189,0.0734119,0.016861,0.420492"
290,5.81999,20.0843,0.845221,10,1,0,"-0.183225,0.414388,1.12812,0.083642,-0.153947,-0.984532,0,0,0,0.0157212,-0.0195578,-0.0168723,0.0138034,0.0109769,0.0132791,-0.0140458,-0.0174981,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.102722,-0.0557251,0.0100708,0.155094,-0.0436401,-0.13361,-0.0584106,0.00335693,0.0793443,0.0285954,-0.0285954,-0.0245678,-0.0759464,-0.424808,-0.0365284,0.6863,-0.850213,0.0937372,0.537679,0.78753,1.59457,-0.127592,0.354511,-2.24455","-0.179519,-0.349128,0.0977649,0.816933,-0.787954,0.100064,0.784985,0.864279,1.53147,-0.0917365,-0.177875,-2.13136","0.32512,-0.457282,-0.345559,0.574233,-0.0669886,0.155016,0.0662462,0.0860697,2.40526,1.72879,-1.84115,-2.65527","0.32512,-0.457282,-0.345559,0.574233,-0.0669886,0.155016,0.0662462,0.0860697,2.36702,1.72879,-1.84115,-2.36702","","","",0.878567,2,1,1,"0.385721,-0.389558,-0.386872,0.383803,0.140977,0.143279,-0.144046,-0.147498,1.76519,1.76442,-1.76787,-1.7767","0.102722,-0.0557251,0.0100708,0.155094,-0.0436401,-0.0825806,-0.0584106,0.00335693,0.132267,0.0476685,-0.0476685,-0.0409546","-0.659662,0.799221,0.665888,-0.571985,-0.509209,-0.587549,0.577692,0.718288,0.0542145,0.0874195,0.0360565,0.38262"
291,5.84006,20.0657,0.811236,10,1,0,"-0.178964,0.409062,1.13557,0.0882467,-0.152446,-0.984364,0,0,0,0.0157212,-0.0195578,-0.0168723,0.01342,0.0113603,0.0132791,-0.0140458,-0.0171148,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.0557251,0.151066,0.0154419,-0.020813,0.0463257,-0.124207,-0.0584106,0.159122,0.0294009,0.00926328,-0.0221513,0.00604127,-0.179519,-0.349128,0.0977649,0.816933,-0.787954,0.100064,0.784985,0.864279,1.53147,-0.0917365,-0.177875,-2.13136","-0.271242,-0.260676,0.291841,0.952904,-0.80864,0.0590987,1.28974,0.94065,1.37496,-0.122713,-0.71817,-1.68942","0.302189,-0.435169,-0.29704,0.608226,-0.0721601,0.144775,0.192435,0.105163,2.34003,1.71588,-2.06632,-2.47108","0.302189,-0.435169,-0.29704,0.608226,-0.0721601,0.144775,0.192435,0.105163,2.34003,1.71588,-2.06632,-2.36702","","","",0.694387,1,1,1,"0.385721,-0.389558,-0.386872,0.38342,0.14136,0.143279,-0.144046,-0.147115,1.76519,1.76442,-1.76787,-1.7767","0.0557251,0.151066,0.0154419,-0.020813,0.0463257,0.0288696,-0.0584106,0.159122,0.0490112,0.0154419,-0.0369263,0.0100708","-0.671076,0.817381,0.677301,-0.610376,-0.527885,-0.566797,0.563166,0.698574,0.0495453,0.103502,0.00959778,0.398703"
292,5.86013,20.0668,0.788483,10,1,0,"-0.167247,0.412257,1.14409,0.0928023,-0.151179,-0.984141,0,0,0,0.0161046,-0.0199412,-0.0168723,0.01342,0.0113603,0.0132791,-0.0140458,-0.0171148,-0.00109827,-0.00155823,-0.000512736,-0.00580571,0.0154419,-0.0557251,0.0463257,0.100037,0.0181274,-0.0315552,0.0866089,0.0530396,-0.0189293,0.0269843,0.0100688,0.063232,-0.271242,-0.260676,0.291841,0.952904,-0.80864,0.0590987,1.28974,0.94065,1.37496,-0.122713,-0.71817,-1.68942","-0.397886,0.00515354,0.542959,0.957153,-0.835022,0.126732,2.07682,1.04595,1.21901,-0.21156,-1.29977,-0.858319","0.270529,-0.368712,-0.23426,0.609288,-0.0787554,0.161683,0.389206,0.131487,2.27504,1.67885,-2.3087,-2.12472","0.270529,-0.368712,-0.23426,0.609288,-0.0787554,0.161683,0.389206,0.131487,2.27504,1.67885,-2.3087,-2.12472","","","",0.540826,0,1,1,"0.386105,-0.389941,-0.386872,0.38342,0.14136,0.143662,-0.144046,-0.147115,1.76519,1.76442,-1.76787,-1.7767","0.0154419,-0.0557251,0.0463257,0.100037,0.0181274,0.194035,0.0866089,0.0530396,-0.0315552,0.0449829,0.0167847,0.105408","-0.703762,0.804928,0.665888,-0.58288,-0.49157,-0.554863,0.594294,0.702724,0.0671864,0.0417633,0.0282745,0.390921"
293,5.8802,20.0755,0.811812,10,1,0,"-0.142745,0.401605,1.15262,0.097157,-0.150096,-0.983886,0,0,0,0.0157212,-0.0195578,-0.0164889,0.01342,0.0113603,0.0132791,-0.0140458,-0.0171148,-0.00109827,-0.00155823,-0.000512736,-0.00580571,-0.0342407,0.0584106,0.0812378,-0.0785522,-0.0355835,0.0879517,0.105408,0.0100708,-0.0350394,0.0181238,-0.0294009,-0.0165128,-0.397886,0.00515354,0.542959,0.957153,-0.835022,0.126732,2.07682,1.04595,1.21901,-0.21156,-1.29977,-0.858319","-0.529043,0.332144,0.740421,0.874314,-0.651743,0.227316,3.17349,1.09612,0.869671,-0.189153,-1.99599,0.0180628","0.237739,-0.286964,-0.184895,0.588579,-0.0329359,0.186829,0.663373,0.144029,2.12946,1.68819,-2.59885,-1.75949","0.237739,-0.286964,-0.184895,0.588579,-0.0329359,0.186829,0.663373,0.144029,2.12946,1.68819,-2.36702,-1.75949","","","",0.830974,1,1,1,"0.385721,-0.389558,-0.386489,0.38342,0.14136,0.143279,-0.144046,-0.147115,1.76519,1.76442,-1.76787,-1.7767","-0.0342407,0.0584106,0.0812378,-0.0785522,-0.0355835,0.0234985,0.105408,0.0100708,-0.0584106,0.0302124,-0.0490112,-0.0275269","-0.673151,0.804409,0.675745,-0.589624,-0.483269,-0.56057,0.545006,0.715176,0.0625172,0.0931263,0.0350189,0.404928"
