tick,t_sec,loop_dt_ms,infer_ms,history_valid,history_full,control_enabled,single_obs,raw_action,desired_abs,clipped_abs,cmd_sent_abs,cmd_minus_pos,cmd_delta,max_track_err,clamp_count,imu_fresh,motors_fresh,motor_pos_abs,motor_vel_abs,motor_torque
1432,28.7403,20.0631,0,10,1,0,"-0.00213053,0.00106526,-0.00426106,-0.000672648,-0.00136951,-0.999999,0,0,0,0.0824698,-0.0924433,-0.0820864,0.0686597,0.0485717,-0.0200948,-0.0504895,-0.0524074,-0.00109827,0.030889,0.00109827,0.000407757,-0.108093,0.0879517,0.0248413,-0.118835,0.147038,-0.603584,0.0516968,-0.0315552,0.0358449,0.0261788,0.0422889,-0.0173183,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.45247,-0.462443,-0.452086,0.43866,0.178572,0.109905,-0.18049,-0.182407,1.76519,1.81851,-1.76519,-1.76634","-0.108093,0.0879517,0.0248413,-0.118835,0.147038,-0.603584,0.0516968,-0.0315552,0.0597534,0.0436401,0.0704956,-0.0288696","-0.881193,0.929441,0.860441,-0.723476,-0.506615,0.401815,0.537743,0.544487,0.0111542,-0.616602,-0.0355377,-0.00959778"
1433,28.7603,20.063,0,10,1,0,"-0.00213053,-0.00213053,0.00319579,-0.000773147,-0.00182332,-0.999998,0,0,0,0.0820864,-0.0924433,-0.0820864,0.069044,0.0485717,-0.0323704,-0.0504895,-0.0524074,-0.00109827,0.03296,0.00109827,0.000407757,-0.13361,-0.00604248,-0.0490112,0.0275269,0.0812378,-0.551216,0.156437,0.0114136,0.0245678,0.0833718,-0.00926328,0.1607,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.462443,-0.452086,0.439044,0.178572,0.0976295,-0.18049,-0.182407,1.76519,1.82196,-1.76519,-1.76634","-0.13361,-0.00604248,-0.0490112,0.0275269,0.0812378,-0.551216,0.156437,0.0114136,0.0409546,0.138981,-0.0154419,0.267887","-0.859922,0.959534,0.850065,-0.730221,-0.509727,0.42153,0.530998,0.549156,0.0215302,-0.66485,-0.0236053,-0.0189362"
1434,28.7804,20.0623,0,10,1,0,"0.00106526,0.00532632,0.00958738,-0.000911102,-0.00240839,-0.999997,0,0,0,0.0824698,-0.0924433,-0.0820864,0.069044,0.0485717,-0.0415772,-0.0508729,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000407757,-0.0839233,0.0100708,-0.0557251,-0.141666,-0.0302124,-0.458565,-0.0140991,-0.0328979,-0.0181238,-0.0157073,0.101093,-0.00120825,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.45247,-0.462443,-0.452086,0.439044,0.178572,0.0884228,-0.180873,-0.182407,1.76519,1.82465,-1.76519,-1.76634","-0.0839233,0.0100708,-0.0557251,-0.141666,-0.0302124,-0.458565,-0.0140991,-0.0328979,-0.0302124,-0.0261841,0.168522,-0.00201416","-0.872374,0.937744,0.851103,-0.698574,-0.518547,0.470299,0.524254,0.541374,0.00389099,-0.617121,-0.00544739,-0.016861"
1435,28.8005,20.0625,0,10,1,0,"-0.00213053,0.00106526,0.00639159,-0.000985831,-0.00267085,-0.999996,0,0,0,0.0820864,-0.0912932,-0.0820864,0.069044,0.0485717,-0.0492505,-0.0504895,-0.0524074,-0.00109827,0.034801,0.00109827,0.000407757,-0.0369263,0.020813,0.0221558,-0.0140991,-0.0396118,-0.326969,-0.0396118,-0.0718384,0.00523577,0.0269843,-0.00845778,0.0342339,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.461293,-0.452086,0.439044,0.178572,0.0807495,-0.18049,-0.182407,1.76519,1.82503,-1.76519,-1.76634","-0.0369263,0.020813,0.0221558,-0.0140991,-0.0396118,-0.326969,-0.0396118,-0.0718384,0.00872803,0.0449829,-0.0140991,0.0570679","-0.871855,0.887419,0.853697,-0.712582,-0.51284,0.5476,0.529961,0.551231,0.00596619,-0.610895,-0.0189362,-0.0189362"
1436,28.8205,20.0667,0,10,1,0,"-0.00106526,-0,0,-0.000899969,-0.00246823,-0.999997,0,0,0,0.0820864,-0.0878409,-0.0820864,0.069044,0.0485717,-0.0553874,-0.0508729,-0.0524074,-0.00109827,0.034801,0.000867718,0.000407757,-0.00201416,0.198063,-0.113464,0.0664673,0.0812378,-0.426338,-0.0476685,0.0315552,0.00523577,0.00523577,-0.0277899,0.105926,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.457841,-0.452086,0.439044,0.178572,0.0746126,-0.180873,-0.182407,1.76519,1.82503,-1.76557,-1.76634","-0.00201416,0.198063,-0.113464,0.0664673,0.0812378,-0.426338,-0.0476685,0.0315552,0.00872803,0.00872803,-0.0463257,0.176579","-0.854734,0.890532,0.833464,-0.711025,-0.517509,0.658106,0.534111,0.541893,0.00440979,-0.614527,-0.0225677,-0.00959778"
1437,28.8406,20.0652,0,10,1,0,"0,0.00213053,-0.00319579,-0.000799343,-0.00201448,-0.999998,0,0,0,0.0824698,-0.084772,-0.0820864,0.069044,0.0481874,-0.0615252,-0.0504895,-0.0524074,-0.00109827,0.034801,0.00109827,0.000407757,-0.105408,0.10675,0.0127563,0.0839233,-0.0812378,-0.329655,0.0758667,-0.038269,0.0237623,0.0221513,0.0261788,-0.107537,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.45247,-0.454772,-0.452086,0.439044,0.178187,0.0684748,-0.18049,-0.182407,1.76519,1.82503,-1.76519,-1.76634","-0.105408,0.10675,0.0127563,0.0839233,-0.0812378,-0.329655,0.0758667,-0.038269,0.0396118,0.0369263,0.0436401,-0.179264","-0.868223,0.838133,0.86978,-0.729183,-0.517509,0.750454,0.533592,0.548119,0.0184174,-0.613489,-0.0402069,0.001297"
1438,28.8607,20.0643,0,10,1,0,"0.00106526,-0,-0.00213053,-0.000867315,-0.00165469,-0.999998,0,0,0,0.0824698,-0.0813187,-0.0820864,0.0686597,0.0485717,-0.0680465,-0.0508729,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000177777,-0.0570679,0.145695,-0.00604248,-0.10675,0.129581,-0.194035,-0.0154419,-0.0409546,0.00926328,0.0543714,0.00443027,-0.0455109,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.45247,-0.451319,-0.452086,0.43866,0.178572,0.0619535,-0.180873,-0.182407,1.76519,1.82465,-1.76519,-1.76672","-0.0570679,0.145695,-0.00604248,-0.10675,0.129581,-0.194035,-0.0154419,-0.0409546,0.0154419,0.0906372,0.00738525,-0.0758667","-0.871336,0.78677,0.839689,-0.73074,-0.525291,0.796627,0.536186,0.542931,0.022049,-0.62594,-0.0267181,-0.016861"
1439,28.8807,20.0644,0,10,1,0,"0.00106526,-0,0.00426106,-0.000915946,-0.001726,-0.999998,0,0,0,0.0820864,-0.0782508,-0.0820864,0.069044,0.0485717,-0.0730332,-0.0504895,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000407757,0.00872803,0.0933228,0.0449829,-0.0275269,-0.0476685,-0.185978,0.122864,0.079895,0.0543714,-0.0374559,-0.0350394,0.0140963,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.448251,-0.452086,0.439044,0.178572,0.0569668,-0.18049,-0.182407,1.76519,1.82465,-1.76519,-1.76634","0.00872803,0.0933228,0.0449829,-0.0275269,-0.0476685,-0.185978,0.122864,0.079895,0.0906372,-0.062439,-0.0584106,0.0234985","-0.880674,0.794033,0.867186,-0.715694,-0.519066,0.838652,0.535667,0.530479,0.0127106,-0.613489,-0.00492859,0.00596619"
1440,28.9008,20.0632,0,10,1,0,"0,0.00106526,0.00532632,-0.00112192,-0.00195117,-0.999997,0,0,0,0.0820864,-0.0747975,-0.0820864,0.069044,0.0485717,-0.0772532,-0.0504895,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000407757,-0.00335693,0.175236,-0.0731812,0.0906372,-0.137638,-0.136295,-0.0651245,0.121521,0.0535659,-0.0366504,0.0519549,-0.0422889,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.444798,-0.452086,0.439044,0.178572,0.0527468,-0.18049,-0.182407,1.76519,1.82465,-1.76519,-1.76634","-0.00335693,0.175236,-0.0731812,0.0906372,-0.137638,-0.136295,-0.0651245,0.121521,0.0892944,-0.0610962,0.0866089,-0.0704956","-0.867186,0.721401,0.854734,-0.726589,-0.514915,0.852659,0.520622,0.557976,0.0153046,-0.6,-0.0178986,-0.0127106"
1441,28.9209,20.0647,0,10,1,0,"0,-0,0,-0.00107668,-0.00219107,-0.999997,0,0,0,0.0824698,-0.0721129,-0.0820864,0.069044,0.0481874,-0.0807055,-0.0504895,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000407757,0.0248413,0.0839233,0.00604248,0.286686,-0.0422974,-0.152409,-0.0530396,0.0731812,0.0479274,-0.00926328,0.0406779,0.0100688,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.45247,-0.442113,-0.452086,0.439044,0.178187,0.0492945,-0.18049,-0.182407,1.76519,1.82465,-1.76519,-1.76634","0.0248413,0.0839233,0.00604248,0.286686,-0.0422974,-0.152409,-0.0530396,0.0731812,0.079895,-0.0154419,0.0678101,0.0167847","-0.859404,0.711025,0.871336,-0.726589,-0.509209,0.870817,0.536705,0.535149,-0.00544739,-0.614527,-0.0313873,-0.0184174"
1442,28.9409,20.0641,0,10,1,0,"-0.00319579,-0.00106526,-0.00852212,-0.00095658,-0.00216842,-0.999997,0,0,0,0.0820864,-0.069044,-0.0820864,0.0686597,0.0481874,-0.0837744,-0.0508729,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000407757,0.079895,0.199406,-0.0127563,0.253117,-0.18195,0.00469971,0.079895,0.020813,0.00443027,0.0245678,0.0189293,-0.0430944,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.439044,-0.452086,0.43866,0.178187,0.0462255,-0.180873,-0.182407,1.76519,1.82465,-1.76519,-1.76634","0.079895,0.199406,-0.0127563,0.253117,-0.18195,0.00469971,0.079895,0.020813,0.00738525,0.0409546,0.0315552,-0.0718384","-0.868223,0.681971,0.851103,-0.718807,-0.502464,0.876524,0.526329,0.548637,0.0635548,-0.61764,-0.0391693,-0.00752258"
1443,28.961,20.0637,0,10,1,0,"0,0.00213053,-0.00639159,-0.000896491,-0.00215717,-0.999997,0,0,0,0.0820864,-0.0659751,-0.0820864,0.0686597,0.0481874,-0.0856923,-0.0504895,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000407757,-0.153751,0.062439,-0.0651245,0.0678101,-0.0167847,-0.0758667,-0.0409546,-0.0718384,0.0358449,-0.00362476,-0.0108743,0.0229568,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.435975,-0.452086,0.43866,0.178187,0.0443077,-0.18049,-0.182407,1.76519,1.82465,-1.76519,-1.76634","-0.153751,0.062439,-0.0651245,0.0678101,-0.0167847,-0.0758667,-0.0409546,-0.0718384,0.0597534,-0.00604248,-0.0181274,0.038269","-0.910765,0.633204,0.908171,-0.725033,-0.515434,0.868223,0.530998,0.543968,0.00596619,-0.685602,-0.0189362,-0.0121918"
1444,28.981,20.0626,0,10,1,0,"0,0.00106526,0,-0.00101631,-0.00217993,-0.999997,0,0,0,0.0820864,-0.0617551,-0.0820864,0.069044,0.0485717,-0.0868434,-0.0504895,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000407757,-0.0772095,0.26923,-0.132267,-0.0167847,0.0342407,0.00335693,0.169865,-0.0275269,-0.00443027,0.11237,0.0205403,0.00281926,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.431755,-0.452086,0.439044,0.178572,0.0431566,-0.18049,-0.182407,1.76519,1.82465,-1.76519,-1.76634","-0.0772095,0.26923,-0.132267,-0.0167847,0.0342407,0.00335693,0.169865,-0.0275269,-0.00738525,0.187321,0.0342407,0.00469971","-0.875486,0.536705,0.841246,-0.728664,-0.542931,0.909727,0.519585,0.574579,0.0147858,-0.602594,-0.0246429,-0.00492859"
1445,29.0011,20.0638,0,10,1,0,"0.00213053,0.00319579,0.00958738,-0.00113637,-0.00220253,-0.999997,0,0,0,0.0824698,-0.0556172,-0.0820864,0.069044,0.0485717,-0.0887612,-0.0508729,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000407757,-0.0664673,0.316227,0.0328979,0.100037,-0.0651245,-0.0275269,-0.149723,0.10675,0.0970654,0.00684677,0.00281926,-0.00684677,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.45247,-0.425617,-0.452086,0.439044,0.178572,0.0412388,-0.180873,-0.182407,1.76519,1.82465,-1.76519,-1.76634","-0.0664673,0.316227,0.0328979,0.100037,-0.0651245,-0.0275269,-0.149723,0.10675,0.161808,0.0114136,0.00469971,-0.0114136","-0.859922,0.477562,0.85214,-0.732815,-0.520103,0.954865,0.529442,0.553825,0.0230865,-0.571985,-0.0210114,-0.0137482"
1446,29.0212,20.0736,0,10,1,0,"0,-0,0.00852212,-0.000945305,-0.00222835,-0.999997,0,0,0,0.0820864,-0.0487126,-0.0820864,0.069044,0.0481874,-0.0922135,-0.0504895,-0.0524074,-0.00109827,0.0345704,0.00109827,0.000407757,-0.14838,0.290714,0.0839233,0.0664673,-0.117493,-0.185978,0.0315552,-0.000671387,-0.0132908,0.000402751,-0.0205403,-0.0543714,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.418713,-0.452086,0.439044,0.178187,0.0377865,-0.18049,-0.182407,1.76519,1.82465,-1.76519,-1.76634","-0.14838,0.290714,0.0839233,0.0664673,-0.117493,-0.185978,0.0315552,-0.000671387,-0.0221558,0.000671387,-0.0342407,-0.0906372","-0.882231,0.489494,0.838133,-0.7131,-0.508171,1.01816,0.532036,0.542412,0.022049,-0.603113,-0.0173798,-0.0163422"
1447,29.0412,20.0635,0,10,1,0,"0.00426106,0.00213053,0,-0.000548271,-0.0020291,-0.999998,0,0,0,0.0820864,-0.0425738,-0.0820864,0.0686597,0.0481874,-0.0960501,-0.0504895,-0.0524074,-0.00109827,0.0343404,0.00109827,0.000177777,-0.173893,0.30817,0.0342407,0.0167847,0.020813,-0.191349,0.0516968,0.0167847,0.123647,-0.072898,-0.0519549,-0.108342,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.412574,-0.452086,0.43866,0.178187,0.0339499,-0.18049,-0.182407,1.76519,1.82427,-1.76519,-1.76672","-0.173893,0.30817,0.0342407,0.0167847,0.020813,-0.191349,0.0516968,0.0167847,0.20612,-0.121521,-0.0866089,-0.180607","-0.871855,0.362387,0.841246,-0.734371,-0.502983,1.00778,0.521141,0.538261,0.0121918,-0.617121,-0.0184174,-0.0101166"
1448,29.0613,20.0634,0,10,1,0,"0.00319579,0.00532632,-0.00426106,-0.000319662,-0.00192382,-0.999998,0,0,0,0.0824698,-0.037587,-0.0820864,0.0686597,0.0481874,-0.0998858,-0.0504895,-0.0524074,-0.00109827,0.0343404,0.00109827,0.000407757,0.0154419,0.250431,0.0100708,0.0275269,-0.112122,-0.0543823,-0.00872803,0.0127563,-0.0277899,0.00362476,-0.0277899,0.0318174,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.45247,-0.407587,-0.452086,0.43866,0.178187,0.0301142,-0.18049,-0.182407,1.76519,1.82427,-1.76519,-1.76634","0.0154419,0.250431,0.0100708,0.0275269,-0.112122,-0.0543823,-0.00872803,0.0127563,-0.0463257,0.00604248,-0.0463257,0.0530396","-0.857328,0.396109,0.86978,-0.710506,-0.517509,1.05032,0.541893,0.549156,0.0189362,-0.610895,-0.0490265,-0.0215302"
1449,29.0814,20.0637,0,10,1,0,"0,0.00213053,-0.00639159,-0.000405516,-0.00212637,-0.999998,0,0,0,0.0820864,-0.0337514,-0.0820864,0.069044,0.0485717,-0.103338,-0.0504895,-0.0524074,-0.00109827,0.0343404,0.00109827,0.000407757,0.0476685,0.226261,0.0610962,0.0409546,0.167179,-0.00872803,-0.0154419,-0.0691528,-0.0438999,-0.0350394,-0.000402751,0.0277899,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.403751,-0.452086,0.439044,0.178572,0.0266619,-0.18049,-0.182407,1.76519,1.82427,-1.76519,-1.76634","0.0476685,0.226261,0.0610962,0.0409546,0.167179,-0.00872803,-0.0154419,-0.0691528,-0.0731812,-0.0584106,-0.000671387,0.0463257","-0.854734,0.310505,0.849028,-0.736965,-0.519585,1.09754,0.523735,0.53463,0.0625172,-0.587549,0.0147858,-0.0158234"
1450,29.1014,20.0644,0,10,1,0,"-0.00106526,-0.00106526,-0.00319579,-0.000851132,-0.00239705,-0.999997,0,0,0,0.0820864,-0.0302991,-0.0820864,0.0686597,0.0481874,-0.106792,-0.0504895,-0.0524074,-0.00109827,0.0343404,0.00109827,0.000177777,-0.0463257,0.125553,-0.0248413,0.0731812,-0.0369263,-0.312199,0.0490112,0.0369263,-0.0261788,-0.0350394,0.058399,0.0294009,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.400299,-0.452086,0.43866,0.178187,0.0232077,-0.18049,-0.182407,1.76519,1.82427,-1.76519,-1.76672","-0.0463257,0.125553,-0.0248413,0.0731812,-0.0369263,-0.312199,0.0490112,0.0369263,-0.0436401,-0.0584106,0.0973511,0.0490112","-0.858366,0.297016,0.859404,-0.724514,-0.520622,1.12451,0.533073,0.540337,-0.0018158,-0.675226,-0.014267,0.00752258"
1451,29.1215,20.0636,0,10,1,0,"0.00213053,0.00319579,0,-0.00122556,-0.0027163,-0.999996,0,0,0,0.0820864,-0.0272301,-0.0820864,0.0686597,0.0485717,-0.109861,-0.0508729,-0.0524074,-0.00109827,0.0343404,0.00109827,0.000407757,-0.110779,0.163151,-0.0355835,0.0422974,0.147038,-0.102722,0.0275269,0.0570679,-0.0221513,0.0140963,-0.0406779,-0.00523577,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.39723,-0.452086,0.43866,0.178572,0.0201387,-0.180873,-0.182407,1.76519,1.82427,-1.76519,-1.76634","-0.110779,0.163151,-0.0355835,0.0422974,0.147038,-0.102722,0.0275269,0.0570679,-0.0369263,0.0234985,-0.0678101,-0.00872803","-0.864073,0.284046,0.872374,-0.725552,-0.511284,1.18885,0.529961,0.539818,0.0178986,-0.603632,-0.0163422,-0.00959778"
1452,29.1416,20.0639,0,10,1,0,"0,-0,-0.00106526,-0.00122556,-0.0027163,-0.999996,0,0,0,0.0820864,-0.0253114,-0.0820864,0.0686597,0.0485717,-0.112162,-0.0504895,-0.0524074,-0.00109827,0.0341104,0.00109827,0.000407757,0.109436,0.122864,0.00872803,-0.149723,0.110779,-0.00335693,-0.0234985,0.000671387,-0.0342339,0.0342339,0.0430944,0.0624265,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.395311,-0.452086,0.43866,0.178572,0.0178375,-0.18049,-0.182407,1.76519,1.82388,-1.76519,-1.76634","0.109436,0.122864,0.00872803,-0.149723,0.110779,-0.00335693,-0.0234985,0.000671387,-0.0570679,0.0570679,0.0718384,0.104065","-0.842283,0.241505,0.833464,-0.728146,-0.512321,1.2262,0.525291,0.552788,0.0277557,-0.599482,-0.0521393,-0.022049"
1453,29.1616,20.063,0,10,1,0,"0,-0.00106526,-0.00532632,-0.000971004,-0.00241977,-0.999997,0,0,0,0.0824698,-0.0241612,-0.0820864,0.0686597,0.0485717,-0.115231,-0.0504895,-0.0524074,-0.00109827,0.0341104,0.000867718,0.000177777,0.0852661,-0.0436401,0.140324,-0.0127563,0.137638,-0.19672,0.0704956,0.0584106,-0.0455109,0.105926,-0.0358449,-0.0398724,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.45247,-0.394161,-0.452086,0.43866,0.178572,0.0147686,-0.18049,-0.182407,1.76519,1.82388,-1.76557,-1.76672","0.0852661,-0.0436401,0.140324,-0.0127563,0.137638,-0.19672,0.0704956,0.0584106,-0.0758667,0.176579,-0.0597534,-0.0664673","-0.874449,0.248768,0.880156,-0.740078,-0.516472,1.22049,0.53878,0.545525,-0.000778198,-0.588068,-0.0261993,-0.0147858"
1454,29.1817,20.0637,0,10,1,0,"0,-0,-0.00106526,-0.000476558,-0.00207778,-0.999998,0,0,0,0.0820864,-0.0233935,-0.0820864,0.069044,0.0481874,-0.1183,-0.0504895,-0.0524074,-0.00109827,0.0341104,0.00109827,0.000407757,-0.00604248,0.112122,0.0194702,0.0839233,0.0261841,-0.199406,-0.0745239,-0.0449829,0.0366504,-0.0253733,-0.0592045,0.00443027,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.393394,-0.452086,0.439044,0.178187,0.0116997,-0.18049,-0.182407,1.76519,1.82388,-1.76519,-1.76634","-0.00604248,0.112122,0.0194702,0.0839233,0.0261841,-0.199406,-0.0745239,-0.0449829,0.0610962,-0.0422974,-0.0986938,0.00738525","-0.87393,0.202595,0.849546,-0.729183,-0.514915,1.33463,0.53463,0.5476,0.0308685,-0.572504,-0.0485077,-0.0137482"
1455,29.2018,20.0632,0,10,1,0,"0,-0,0.00852212,-0.000142705,-0.00220103,-0.999998,0,0,0,0.0824698,-0.0226268,-0.0820864,0.069044,0.0485717,-0.123287,-0.0504895,-0.0524074,-0.00109827,0.0341104,0.00109827,0.000407757,-0.0100708,-0.0892944,-0.00604248,0.0449829,0.0396118,-0.384712,0.0745239,0.0114136,-0.0189293,0.0285954,0.0229568,0.058399,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.45247,-0.392627,-0.452086,0.439044,0.178572,0.00671291,-0.18049,-0.182407,1.76519,1.82388,-1.76519,-1.76634","-0.0100708,-0.0892944,-0.00604248,0.0449829,0.0396118,-0.384712,0.0745239,0.0114136,-0.0315552,0.0476685,0.038269,0.0973511","-0.888975,0.249805,0.850065,-0.725033,-0.508171,1.42698,0.525291,0.547081,0.0236053,-0.6,-0.0308685,-0.0111542"
1456,29.2218,20.0626,0,10,1,0,"-0.00106526,-0.00319579,0.0149137,4.49903e-05,-0.00253811,-0.999997,0,0,0,0.0820864,-0.0226268,-0.0820864,0.069044,0.0485717,-0.129808,-0.0508729,-0.0524074,-0.00109827,0.0341104,0.00109827,0.000407757,0.0328979,0.110779,0.0449829,-0.0248413,0.00738525,-0.395454,-0.0772095,-0.101379,0.0213458,0.00443027,0.00765228,-0.0302064,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.392627,-0.452086,0.439044,0.178572,0.000191689,-0.180873,-0.182407,1.76519,1.82388,-1.76519,-1.76634","0.0328979,0.110779,0.0449829,-0.0248413,0.00738525,-0.395454,-0.0772095,-0.101379,0.0355835,0.00738525,0.0127563,-0.050354","-0.880674,0.226978,0.868223,-0.716213,-0.522179,1.50428,0.532555,0.540855,-0.000778198,-0.59585,-0.0282745,-0.0246429"
1457,29.2419,20.0632,0,10,1,0,"-0.00319579,-0.00319579,0.0138484,-0.000112666,-0.00269205,-0.999996,0,0,0,0.0820864,-0.0241612,-0.0820864,0.069044,0.0481874,-0.136713,-0.0504895,-0.0524074,-0.00109827,0.0341104,0.00109827,0.000407757,-0.09198,-0.0986938,0.00201416,0.0973511,-0.062439,-0.34174,0.0221558,0.00738525,-0.0479274,0.00443027,0.0350394,0.0559825,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.452086,-0.394161,-0.452086,0.439044,0.178187,-0.00671291,-0.18049,-0.182407,1.76519,1.82388,-1.76519,-1.76634","-0.09198,-0.0986938,0.00201416,0.0973511,-0.062439,-0.34174,0.0221558,0.00738525,-0.079895,0.00738525,0.0584106,0.0933228","-0.871855,0.250324,0.876005,-0.729183,-0.519066,1.49494,0.526848,0.537224,0.0479889,-0.603113,-0.0355377,-0.000778198"
