tick,t_sec,loop_dt_ms,infer_ms,history_valid,history_full,control_enabled,single_obs,raw_action,desired_abs,clipped_abs,cmd_sent_abs,cmd_minus_pos,cmd_delta,max_track_err,clamp_count,imu_fresh,motors_fresh,motor_pos_abs,motor_vel_abs,motor_torque
10,0.200695,20.0774,0,10,1,0,"0,-0.00106526,0,0.00310059,-0.000968898,-0.999995,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.0036292,0.0194702,0.0986938,0.00201416,-0.00872803,-0.0342407,0.00335693,-0.0315552,0.0839233,0.068065,-0.0326229,0.00604127,-0.0704815,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76097","0.0194702,0.0986938,0.00201416,-0.00872803,-0.0342407,0.00335693,-0.0315552,0.0839233,0.113464,-0.0543823,0.0100708,-0.117493","-0.72607,0.872374,0.85214,-0.860441,-0.551231,-0.782619,0.52166,0.747341,-0.0261993,0.0521393,-0.0708179,-0.300129"
11,0.220771,20.076,0,10,1,0,"0,-0,0,0.0030314,-0.000917342,-0.999995,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000637738,0.0036292,0.0557251,-0.0449829,-0.0906372,-0.0678101,-0.0785522,-0.0140991,0.0866089,-0.0516968,0.0527604,0.0149018,-0.0970654,-0.0688705,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76596,-1.76097","0.0557251,-0.0449829,-0.0906372,-0.0678101,-0.0785522,-0.0140991,0.0866089,-0.0516968,0.0879517,0.0248413,-0.161808,-0.114807","-0.733852,0.894682,0.868223,-0.834501,-0.545525,-0.730221,0.550713,0.74371,-0.0298309,0.00959778,-0.0547333,-0.281452"
12,0.240846,20.0744,0,10,1,0,"0,-0,0,0.00290193,-0.00087449,-0.999995,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0199412,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.00385918,0.00872803,0.0758667,0.113464,-0.0369263,-0.0154419,-0.00469971,0.079895,0.00604248,-0.00604127,-0.0149018,-0.0390669,0.0793443,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.389941,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76059","0.00872803,0.0758667,0.113464,-0.0369263,-0.0154419,-0.00469971,0.079895,0.00604248,-0.0100708,-0.0248413,-0.0651245,0.132267","-0.719326,0.896757,0.873411,-0.85214,-0.563166,-0.781063,0.514915,0.750454,-0.0261993,0.0516205,-0.0542145,-0.277302"
13,0.260922,20.0767,0,10,1,0,"0,0.00106526,0,0.00275486,-0.000710793,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.0036292,-0.120178,-0.0114136,0.0261841,-0.0785522,0.0812378,0.0369263,0.0100708,0.0490112,0.0414834,0.0132908,-0.0809553,-0.0535659,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76097","-0.120178,-0.0114136,0.0261841,-0.0785522,0.0812378,0.0369263,0.0100708,0.0490112,0.0691528,0.0221558,-0.134953,-0.0892944","-0.733852,0.896238,0.862516,-0.867186,-0.533592,-0.744228,0.500908,0.729183,-0.0215302,0.0495453,-0.0495453,-0.301685"
14,0.280987,20.0649,0,10,1,0,"0,-0,0,0.00275481,-0.000710679,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00109827,0.000867718,0.00385918,0.0114136,-0.122864,-0.0194702,0.0328979,-0.0302124,0.0530396,-0.0516968,-0.0127563,-0.0350394,0.0374559,0.0366504,0.0688705,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76711,1.76519,-1.76557,-1.76059","0.0114136,-0.122864,-0.0194702,0.0328979,-0.0302124,0.0530396,-0.0516968,-0.0127563,-0.0584106,0.062439,0.0610962,0.114807","-0.742153,0.88275,0.859404,-0.876524,-0.567835,-0.732815,0.49572,0.752529,-0.0433197,0.0594025,-0.0479889,-0.279377"
15,0.301053,20.0661,0,10,1,0,"0,-0,0,0.00288444,-0.000753399,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0199412,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000637738,0.0036292,0.112122,-0.108093,0.0248413,-0.110779,0.17255,0.0449829,0.143009,-0.0181274,0.113981,-0.0479274,0.058399,-0.107537,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.389941,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76596,-1.76097","0.112122,-0.108093,0.0248413,-0.110779,0.17255,0.0449829,0.143009,-0.0181274,0.190006,-0.079895,0.0973511,-0.179264","-0.705318,0.880156,0.852659,-0.860441,-0.548637,-0.770168,0.527367,0.767574,-0.0267181,0.0749683,-0.0718555,-0.291309"
16,0.321124,20.0705,0,10,1,0,"0,-0,0,0.00297124,-0.000925582,-0.999995,0,0,0,0.0164889,-0.0214757,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000867718,0.00385918,-0.160465,0.0946655,-0.177921,0.0396118,-0.0396118,0.0718384,-0.0302124,0.0449829,0.0310119,0.00926328,0.0350394,0.0471219,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386489,-0.391476,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76557,-1.76059","-0.160465,0.0946655,-0.177921,0.0396118,-0.0396118,0.0718384,-0.0302124,0.0449829,0.0516968,0.0154419,0.0584106,0.0785522","-0.736446,0.880156,0.853697,-0.842283,-0.545006,-0.765499,0.52166,0.76083,-0.0438385,0.0433197,-0.0619965,-0.275227"
17,0.341192,20.0686,0,10,1,0,"0,-0,0,0.00292842,-0.00105506,-0.999995,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.0036292,0.125553,0.122864,-0.00872803,-0.0879517,-0.09198,0.0758667,-0.000671387,-0.0355835,0.0197348,0.00684677,0.0503439,-0.0116798,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76097","0.125553,0.122864,-0.00872803,-0.0879517,-0.09198,0.0758667,-0.000671387,-0.0355835,0.0328979,0.0114136,0.0839233,-0.0194702","-0.707912,0.888456,0.867186,-0.859404,-0.553307,-0.803371,0.506615,0.741116,-0.0293121,0.0293121,-0.0879383,-0.274189"
18,0.361261,20.0689,0,10,1,0,"0,-0,0,0.00285925,-0.00100343,-0.999995,0,0,0,0.0168723,-0.021859,-0.0210923,0.0199412,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000867718,0.0036292,-0.0557251,-0.0261841,0.102722,-0.00335693,-0.0557251,-0.138981,-0.210148,-0.177921,-0.0358449,-0.00201376,0.0704815,0.0100688,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.389941,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76557,-1.76097","-0.0557251,-0.0261841,0.102722,-0.00335693,-0.0557251,-0.138981,-0.210148,-0.177921,-0.0597534,-0.00335693,0.117493,0.0167847","-0.715176,0.894163,0.856291,-0.861479,-0.551231,-0.758755,0.501945,0.754086,-0.0599213,0.0516205,-0.0822315,-0.270039"
19,0.381325,20.0633,0,10,1,0,"0,-0,0,0.00278132,-0.000891399,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000637738,0.00385918,0.0852661,-0.0691528,-0.0288696,0.020813,0.038269,-0.0839233,-0.050354,-0.0409546,0.0229568,0.00845778,-0.0398724,0.00281926,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76596,-1.76059","0.0852661,-0.0691528,-0.0288696,0.020813,0.038269,-0.0839233,-0.050354,-0.0409546,0.038269,0.0140991,-0.0664673,0.00469971","-0.710506,0.885862,0.878599,-0.87808,-0.56057,-0.753048,0.520622,0.758236,-0.0490265,0.0651112,-0.0500641,-0.305836"
20,0.401409,20.0849,0,10,1,0,"0,-0,0,0.00277255,-0.000830999,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0128957,-0.0182658,0.000282756,-0.00086829,0.000867718,0.0036292,-0.0288696,0.0154419,-0.0154419,0.261173,0.0678101,-0.00469971,-0.0691528,-0.0140991,0.00443027,0.0342339,0.0592045,-0.0374559,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142511,0.147498,-0.142896,-0.148266,1.76749,1.76557,-1.76557,-1.76097","-0.0288696,0.0154419,-0.0154419,0.261173,0.0678101,-0.00469971,-0.0691528,-0.0140991,0.00738525,0.0570679,0.0986938,-0.062439","-0.733334,0.888975,0.865629,-0.853697,-0.551231,-0.714657,0.513878,0.748898,-0.0272369,0.0267181,-0.0666676,-0.265369"
21,0.421486,20.0771,0,10,1,0,"0,-0,0,0.0028329,-0.000822112,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000867718,0.00385918,-0.0194702,0.228947,0.0476685,0.109436,0.0100708,0.0678101,-0.112122,-0.0114136,0.0342339,0.0189293,-0.00845778,0.00765228,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76557,-1.76059","-0.0194702,0.228947,0.0476685,0.109436,0.0100708,0.0678101,-0.112122,-0.0114136,0.0570679,0.0315552,-0.0140991,0.0127563","-0.718288,0.879637,0.867186,-0.861998,-0.526329,-0.746822,0.507652,0.734371,-0.0204926,0.0184174,-0.068224,-0.251881"
22,0.441552,20.0652,0,10,1,0,"0,-0,0,0.00285044,-0.000942908,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000867718,0.0036292,-0.15778,0.0839233,-0.00872803,0.296085,-0.0315552,0.239689,0.129581,0.0557251,0.000402751,-0.0237623,0.058399,0.0189293,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76557,-1.76097","-0.15778,0.0839233,-0.00872803,0.296085,-0.0315552,0.239689,0.129581,0.0557251,0.000671387,-0.0396118,0.0973511,0.0315552","-0.713619,0.905577,0.84799,-0.843321,-0.543449,-0.66485,0.4869,0.772243,-0.0215302,0.0609589,-0.0723743,-0.291828"
23,0.461615,20.0637,0,10,1,0,"0,-0,0,0.00286798,-0.0010637,-0.999995,0,0,0,0.0168723,-0.021859,-0.0210923,0.0199412,0.0128947,0.0174981,-0.0125114,-0.0178825,0.000282756,-0.00086829,0.000637738,0.00385918,-0.0879517,0.09198,-0.0355835,-0.0973511,-0.0785522,-0.0409546,0.0476685,0.192692,0.0463164,0.0342339,-0.00765228,0.074509,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.389941,0.142895,0.147498,-0.142511,-0.147882,1.76749,1.76557,-1.76596,-1.76059","-0.0879517,0.09198,-0.0355835,-0.0973511,-0.0785522,-0.0409546,0.0476685,0.192692,0.0772095,0.0570679,-0.0127563,0.124207","-0.727108,0.888975,0.851622,-0.85214,-0.577173,-0.754604,0.509209,0.742153,-0.0329437,0.0490265,-0.0568085,-0.274189"
24,0.481679,20.0638,0,10,1,0,"0,-0,0,0.00280758,-0.00107247,-0.999995,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.00385918,-0.13361,-0.0436401,0.0167847,0.0597534,0.0288696,0.0288696,0.0275269,0.050354,0.00845778,-0.0165128,0.0294009,-0.0245678,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76059","-0.13361,-0.0436401,0.0167847,0.0597534,0.0288696,0.0288696,0.0275269,0.050354,0.0140991,-0.0275269,0.0490112,-0.0409546","-0.718807,0.872892,0.866148,-0.856291,-0.543968,-0.75668,0.515953,0.756161,-0.0490265,0.0521393,-0.0588837,-0.273151"
25,0.501742,20.0626,0,10,1,0,"0,-0,0,0.00272088,-0.000900049,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000637738,0.0036292,0.0328979,0.10675,-0.0973511,0.0570679,-0.138981,-0.038269,-0.0261841,-0.0463257,0.0108743,-0.0479274,-0.0422889,-0.069676,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76596,-1.76097","0.0328979,0.10675,-0.0973511,0.0570679,-0.138981,-0.038269,-0.0261841,-0.0463257,0.0181274,-0.079895,-0.0704956,-0.11615","-0.7048,0.908689,0.854216,-0.869261,-0.573023,-0.757198,0.501427,0.746304,-0.0225677,0.0469513,-0.0516205,-0.297535"
